h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position
0.010640,0.011137,0.003431,-0.121020,0.022090,0.072126,-0.267582,0.047391,0.578243,0.000355,0.000371,0.000114,-0.267582,0.047391,0.578243,0.125135,-0.220708,0.835754
-0.001057,0.003540,-0.008340,-0.097188,0.025771,0.071043,-0.267617,0.047509,0.577965,-0.000035,0.000118,-0.000278,-0.267617,0.047509,0.577965,0.121895,-0.219849,0.838122
-0.002673,-0.004454,-0.001268,-0.067259,0.019528,0.070242,-0.267706,0.047360,0.577922,-0.000089,-0.000148,-0.000042,-0.267706,0.047360,0.577922,0.119653,-0.219198,0.840463
-0.000582,-0.001242,-0.001032,-0.041091,0.028786,0.045433,-0.267726,0.047319,0.577888,-0.000019,-0.000041,-0.000034,-0.267726,0.047319,0.577888,0.118284,-0.218238,0.841978
0.003907,-0.000052,-0.000851,-0.023245,0.040726,0.037211,-0.267595,0.047317,0.577860,0.000130,-0.000002,-0.000028,-0.267595,0.047317,0.577860,0.117509,-0.216881,0.843218
-0.000594,-0.000544,0.004891,-0.014212,0.041765,0.006518,-0.267615,0.047299,0.578023,-0.000020,-0.000018,0.000163,-0.267615,0.047299,0.578023,0.117035,-0.215489,0.843435
-0.000302,-0.002504,0.004004,-0.004344,0.044568,-0.006546,-0.267625,0.047215,0.578156,-0.000010,-0.000083,0.000133,-0.267625,0.047215,0.578156,0.116890,-0.214003,0.843217
-0.002541,-0.001921,0.003279,-0.003094,0.064544,-0.028923,-0.267710,0.047151,0.578265,-0.000085,-0.000064,0.000109,-0.267710,0.047151,0.578265,0.116787,-0.211852,0.842253
0.000282,-0.003251,-0.002900,-0.058794,0.035382,-0.000104,-0.267701,0.047043,0.578169,0.000009,-0.000108,-0.000097,-0.267701,0.047043,0.578169,0.114827,-0.210672,0.842249
-0.001199,0.001512,-0.007934,-0.350897,-0.449439,1.597931,-0.267741,0.047093,0.577904,-0.000040,0.000050,-0.000264,-0.267741,0.047093,0.577904,0.103131,-0.225653,0.895514
-0.011388,-0.003504,-0.006503,-0.455400,-0.479300,1.286809,-0.268120,0.046977,0.577687,-0.000380,-0.000117,-0.000217,-0.268120,0.046977,0.577687,0.087951,-0.241630,0.938407
-0.006413,0.001161,-0.005323,-0.386924,-0.390822,1.053534,-0.268334,0.047015,0.577510,-0.000214,0.000039,-0.000177,-0.268334,0.047015,0.577510,0.075053,-0.254658,0.973525
0.002883,-0.002044,0.001207,-0.313348,-0.338507,0.862564,-0.268238,0.046947,0.577550,0.000096,-0.000068,0.000040,-0.268238,0.046947,0.577550,0.064608,-0.265941,1.002277
0.001347,-0.001471,0.000992,-0.257660,-0.293735,0.706218,-0.268193,0.046898,0.577583,0.000045,-0.000049,0.000033,-0.268193,0.046898,0.577583,0.056020,-0.275732,1.025818
0.001347,-0.001471,0.000992,-0.257660,-0.293735,0.706218,-0.268193,0.046898,0.577583,0.000045,-0.000049,0.000033,-0.268193,0.046898,0.577583,0.056020,-0.275732,1.025818
-0.006472,-0.002280,-0.004758,-0.212700,-0.218297,0.556859,-0.268409,0.046822,0.577425,-0.000216,-0.000076,-0.000159,-0.268409,0.046822,0.577425,0.048930,-0.283009,1.044380
-0.001749,0.002288,-0.003887,-0.156137,-0.201284,0.455922,-0.268467,0.046898,0.577295,-0.000058,0.000076,-0.000130,-0.268467,0.046898,0.577295,0.043725,-0.289718,1.059577
-0.003621,0.000396,-0.003192,-0.131143,-0.172320,0.373274,-0.268588,0.046912,0.577189,-0.000121,0.000013,-0.000106,-0.268588,0.046912,0.577189,0.039354,-0.295462,1.072020
0.002046,0.000674,-0.002609,-0.102012,-0.194307,0.326961,-0.268519,0.046934,0.577102,0.000068,0.000022,-0.000087,-0.268519,0.046934,0.577102,0.035953,-0.301939,1.082919
0.010256,0.001906,0.009009,-0.069822,-0.097055,0.246345,-0.268178,0.046998,0.577402,0.000342,0.000064,0.000300,-0.268178,0.046998,0.577402,0.033626,-0.305174,1.091130
0.000879,0.003173,0.001797,-0.070023,-0.103404,0.201695,-0.268148,0.047103,0.577462,0.000029,0.000106,0.000060,-0.268148,0.047103,0.577462,0.031292,-0.308621,1.097853
0.008322,0.000431,0.007054,-0.049632,-0.165305,0.186460,-0.267871,0.047118,0.577697,0.000277,0.000014,0.000235,-0.267871,0.047118,0.577697,0.029637,-0.314131,1.104069
-0.000222,-0.000958,0.000193,-0.031486,-0.103209,0.131328,-0.267878,0.047086,0.577703,-0.000007,-0.000032,0.000006,-0.267878,0.047086,0.577703,0.028588,-0.317572,1.108446
-0.000844,-0.000907,0.000152,-0.031391,-0.080740,0.107521,-0.267906,0.047056,0.577709,-0.000028,-0.000030,0.000005,-0.267906,0.047056,0.577709,0.027541,-0.320263,1.112030
-0.000114,-0.001881,-0.005434,-0.041926,-0.022059,0.088037,-0.267910,0.046993,0.577527,-0.000004,-0.000063,-0.000181,-0.267910,0.046993,0.577527,0.026144,-0.320998,1.114965
-1.007548,-0.370435,2.247877,-0.030697,-0.023066,0.072087,-0.301495,0.034645,0.652457,-0.033585,-0.012348,0.074929,-0.301495,0.034645,0.652457,0.025121,-0.321767,1.117368
-0.898493,-0.347318,1.807811,-0.008642,-0.072775,0.080341,-0.331445,0.023068,0.712717,-0.029950,-0.011577,0.060260,-0.331445,0.023068,0.712717,0.024833,-0.324193,1.120046
-0.769258,-0.234231,1.496361,-0.010867,-0.001271,0.044450,-0.357087,0.015260,0.762596,-0.025642,-0.007808,0.049879,-0.357087,0.015260,0.762596,0.024470,-0.324235,1.121527
-0.604843,-0.137548,1.241475,-0.014105,-0.066222,0.057718,-0.377248,0.010675,0.803978,-0.020161,-0.004585,0.041382,-0.377248,0.010675,0.803978,0.024000,-0.326443,1.123451
-0.488088,-0.062820,1.049414,-0.010219,0.010720,0.025924,-0.393518,0.008581,0.838959,-0.016270,-0.002094,0.034980,-0.393518,0.008581,0.838959,0.023660,-0.326085,1.124315
-0.418531,-0.041602,0.859201,-0.011618,-0.062830,0.042554,-0.407469,0.007194,0.867599,-0.013951,-0.001387,0.028640,-0.407469,0.007194,0.867599,0.023272,-0.328180,1.125734
-0.331660,0.013224,0.703440,-0.003746,-0.031173,0.034851,-0.418524,0.007635,0.891047,-0.011055,0.000441,0.023448,-0.418524,0.007635,0.891047,0.023147,-0.329219,1.126896
-0.161897,-0.021222,0.609341,-0.001468,-0.014105,0.028524,-0.423921,0.006928,0.911358,-0.005397,-0.000707,0.020311,-0.423921,0.006928,0.911358,0.023099,-0.329689,1.127846
-0.166326,-0.065373,0.482123,-0.015397,0.065119,0.002024,-0.429465,0.004749,0.927429,-0.005544,-0.002179,0.016071,-0.429465,0.004749,0.927429,0.022585,-0.327518,1.127914
-0.187835,-0.093055,0.361546,-0.021283,0.053046,0.001663,-0.435726,0.001647,0.939480,-0.006261,-0.003102,0.012052,-0.435726,0.001647,0.939480,0.021876,-0.325750,1.127969
-0.140682,-0.146972,0.279549,-0.019196,0.043967,0.001359,-0.440416,-0.003252,0.948799,-0.004689,-0.004899,0.009318,-0.440416,-0.003252,0.948799,0.021236,-0.324285,1.128015
0.040824,-0.193887,0.245329,-0.019320,0.058050,0.001112,-0.439055,-0.009715,0.956976,0.001361,-0.006463,0.008178,-0.439055,-0.009715,0.956976,0.020592,-0.322350,1.128052
0.029787,-0.241379,0.168055,-0.011978,0.029233,0.022244,-0.438062,-0.017761,0.962578,0.000993,-0.008046,0.005602,-0.438062,-0.017761,0.962578,0.020193,-0.321375,1.128793
-0.012728,-0.221234,0.089142,-0.036672,0.003881,-0.003129,-0.438486,-0.025135,0.965550,-0.000424,-0.007374,0.002971,-0.438486,-0.025135,0.965550,0.018970,-0.321246,1.128689
0.007565,-0.235445,0.041159,-0.029963,0.027887,-0.002546,-0.438234,-0.032984,0.966922,0.000252,-0.007848,0.001372,-0.438234,-0.032984,0.966922,0.017972,-0.320316,1.128604
0.043836,-0.234444,0.017939,-0.008011,0.001193,0.019244,-0.436773,-0.040798,0.967519,0.001461,-0.007815,0.000598,-0.436773,-0.040798,0.967519,0.017705,-0.320276,1.129245
0.079255,-0.221397,-0.016574,-0.012297,0.025328,-0.005590,-0.434131,-0.048178,0.966967,0.002642,-0.007380,-0.000552,-0.434131,-0.048178,0.966967,0.017295,-0.319432,1.129059
0.115650,-0.225147,-0.029055,-0.005353,0.029145,0.016773,-0.430276,-0.055683,0.965998,0.003855,-0.007505,-0.000969,-0.430276,-0.055683,0.965998,0.017116,-0.318461,1.129618
0.139356,-0.218852,-0.054499,-0.003854,-0.065719,0.013711,-0.425631,-0.062978,0.964182,0.004645,-0.007295,-0.001817,-0.425631,-0.062978,0.964182,0.016988,-0.320651,1.130075
0.177021,-0.222316,-0.074959,-0.001415,0.025994,0.011240,-0.419730,-0.070389,0.961683,0.005901,-0.007411,-0.002499,-0.419730,-0.070389,0.961683,0.016941,-0.319785,1.130450
0.207238,-0.234899,-0.091383,0.001268,0.022560,0.009198,-0.412822,-0.078219,0.958637,0.006908,-0.007830,-0.003046,-0.412822,-0.078219,0.958637,0.016983,-0.319033,1.130756
0.235510,-0.221941,-0.074805,0.017294,0.017382,0.007524,-0.404972,-0.085617,0.956144,0.007850,-0.007398,-0.002494,-0.404972,-0.085617,0.956144,0.017559,-0.318453,1.131007
0.246069,-0.228677,-0.076119,0.017672,0.024135,0.006169,-0.396770,-0.093239,0.953606,0.008202,-0.007623,-0.002537,-0.396770,-0.093239,0.953606,0.018148,-0.317649,1.131213
0.249845,-0.219794,-0.077099,0.004547,0.018827,0.005046,-0.388441,-0.100566,0.951036,0.008328,-0.007326,-0.002570,-0.388441,-0.100566,0.951036,0.018300,-0.317021,1.131381
0.262148,-0.213645,-0.077820,0.007988,0.012842,0.004138,-0.379703,-0.107687,0.948442,0.008738,-0.007121,-0.002594,-0.379703,-0.107687,0.948442,0.018566,-0.316593,1.131519
0.262646,-0.195886,-0.078321,0.008521,0.003640,0.003387,-0.370948,-0.114217,0.945832,0.008755,-0.006530,-0.002611,-0.370948,-0.114217,0.945832,0.018850,-0.316472,1.131632
0.264812,-0.175793,-0.064132,0.009950,-0.004077,-0.018557,-0.362121,-0.120077,0.943694,0.008827,-0.005860,-0.002138,-0.362121,-0.120077,0.943694,0.019182,-0.316608,1.131013
0.254888,-0.143987,-0.052507,0.003252,0.009787,-0.015199,-0.353625,-0.124876,0.941944,0.008496,-0.004800,-0.001750,-0.353625,-0.124876,0.941944,0.019290,-0.316282,1.130507
0.226250,-0.122845,-0.028374,0.028574,0.010200,-0.012435,-0.346083,-0.128971,0.940998,0.007542,-0.004095,-0.000946,-0.346083,-0.128971,0.940998,0.020243,-0.315942,1.130092
0.189072,-0.093660,-0.023232,0.022194,-0.000376,-0.010192,-0.339781,-0.132093,0.940224,0.006302,-0.003122,-0.000774,-0.339781,-0.132093,0.940224,0.020983,-0.315954,1.129753
0.138050,-0.068428,-0.019017,0.003931,0.003302,-0.008340,-0.335179,-0.134374,0.939590,0.004602,-0.002281,-0.000634,-0.335179,-0.134374,0.939590,0.021114,-0.315844,1.129475
0.061916,-0.081341,-0.015576,-0.000733,-0.006647,-0.006827,-0.333115,-0.137085,0.939070,0.002064,-0.002711,-0.000519,-0.333115,-0.137085,0.939070,0.021089,-0.316066,1.129247
0.031465,-0.037863,0.001953,0.000000,0.000000,0.000000,-0.332066,-0.138347,0.939135,0.000000,0.000000,0.000000,-0.332066,-0.138347,0.939135,0.021467,-0.318536,1.129772
-0.015615,-0.047382,0.001597,0.000000,0.000000,0.000000,-0.332587,-0.139927,0.939189,0.000000,0.000000,0.000000,-0.332587,-0.139927,0.939189,0.021336,-0.321886,1.130201
-0.058475,-0.039682,0.030944,0.000000,0.000000,0.000000,-0.334536,-0.141250,0.940220,0.000000,0.000000,0.000000,-0.334536,-0.141250,0.940220,0.021503,-0.322354,1.129842
-0.088235,-0.042303,0.040303,0.000000,0.000000,0.000000,-0.337477,-0.142660,0.941564,0.000000,0.000000,0.000000,-0.337477,-0.142660,0.941564,0.021393,-0.322272,1.129548
-0.095860,-0.036387,0.048024,0.000000,0.000000,0.000000,-0.340673,-0.143873,0.943164,0.000000,0.000000,0.000000,-0.340673,-0.143873,0.943164,0.021154,-0.323999,1.130018
-0.104499,-0.059584,0.054463,0.000000,0.000000,0.000000,-0.344156,-0.145859,0.944980,0.000000,0.000000,0.000000,-0.344156,-0.145859,0.944980,0.021598,-0.322737,1.129692
-0.084039,-0.085080,0.044593,0.000000,0.000000,0.000000,-0.346957,-0.148695,0.946466,0.000000,0.000000,0.000000,-0.346957,-0.148695,0.946466,0.021090,-0.321458,1.129425
-0.041216,-0.133743,0.021372,0.000000,0.000000,0.000000,-0.348331,-0.153153,0.947179,0.000000,0.000000,0.000000,-0.348331,-0.153153,0.947179,0.020411,-0.320932,1.129917
-0.007511,-0.167375,0.002466,0.000000,0.000000,0.000000,-0.348581,-0.158732,0.947261,0.000000,0.000000,0.000000,-0.348581,-0.158732,0.947261,0.019588,-0.320231,1.130320
0.018062,-0.202170,-0.012951,0.000000,0.000000,0.000000,-0.347979,-0.165471,0.946829,0.000000,0.000000,0.000000,-0.347979,-0.165471,0.946829,0.018831,-0.319751,1.130651
0.064386,-0.212360,-0.010591,0.000000,0.000000,0.000000,-0.345833,-0.172550,0.946476,0.000000,0.000000,0.000000,-0.345833,-0.172550,0.946476,0.018201,-0.318669,1.130921
0.093488,-0.222885,-0.038332,0.000000,0.000000,0.000000,-0.342717,-0.179979,0.945198,0.000000,0.000000,0.000000,-0.342717,-0.179979,0.945198,0.017370,-0.317746,1.131142
0.152664,-0.213502,-0.046071,0.000000,0.000000,0.000000,-0.337628,-0.187096,0.943663,0.000000,0.000000,0.000000,-0.337628,-0.187096,0.943663,0.016643,-0.316514,1.131323
0.194985,-0.208802,-0.052333,0.000000,0.000000,0.000000,-0.331129,-0.194056,0.941918,0.000000,0.000000,0.000000,-0.331129,-0.194056,0.941918,0.015815,-0.315402,1.131472
0.220403,-0.159613,-0.057378,0.000000,0.000000,0.000000,-0.323782,-0.199376,0.940006,0.000000,0.000000,0.000000,-0.323782,-0.199376,0.940006,0.015045,-0.314484,1.131593
0.265331,-0.128867,-0.075783,0.000000,0.000000,0.000000,-0.314937,-0.203672,0.937479,0.000000,0.000000,0.000000,-0.314937,-0.203672,0.937479,0.014043,-0.313598,1.131693
0.293378,-0.078864,-0.076323,0.000000,0.000000,0.000000,-0.305158,-0.206301,0.934935,0.000000,0.000000,0.000000,-0.305158,-0.206301,0.934935,0.013306,-0.312914,1.131774
0.314758,-0.008587,-0.076700,0.000000,0.000000,0.000000,-0.294666,-0.206587,0.932379,0.000000,0.000000,0.000000,-0.294666,-0.206587,0.932379,0.012382,-0.315503,1.131841
0.326909,0.045726,-0.090957,0.000000,0.000000,0.000000,-0.283769,-0.205063,0.929347,0.000000,0.000000,0.000000,-0.283769,-0.205063,0.929347,0.012151,-0.315143,1.131895
0.300719,0.088820,-0.088432,0.000000,0.000000,0.000000,-0.273745,-0.202102,0.926399,0.000000,0.000000,0.000000,-0.273745,-0.202102,0.926399,0.012083,-0.314604,1.131940
0.264086,0.148692,-0.086290,0.000000,0.000000,0.000000,-0.264942,-0.197146,0.923523,0.000000,0.000000,0.000000,-0.264942,-0.197146,0.923523,0.012334,-0.314717,1.131976
0.204025,0.162320,-0.084447,0.000000,0.000000,0.000000,-0.258142,-0.191735,0.920708,0.000000,0.000000,0.000000,-0.258142,-0.191735,0.920708,0.012422,-0.317423,1.132006
0.124075,0.199100,-0.041460,0.000000,0.000000,0.000000,-0.254006,-0.185098,0.919326,0.000000,0.000000,0.000000,-0.254006,-0.185098,0.919326,0.013097,-0.317365,1.132031
0.060701,0.191672,-0.033930,0.000000,0.000000,0.000000,-0.251982,-0.178709,0.918195,0.000000,0.000000,0.000000,-0.251982,-0.178709,0.918195,0.014119,-0.317209,1.132051
-0.020514,0.175666,-0.013828,0.000000,0.000000,0.000000,-0.252666,-0.172854,0.917734,0.000000,0.000000,0.000000,-0.252666,-0.172854,0.917734,0.014978,-0.317328,1.131356
-0.087662,0.165667,0.016851,0.000000,0.000000,0.000000,-0.255588,-0.167332,0.918296,0.000000,0.000000,0.000000,-0.255588,-0.167332,0.918296,0.015730,-0.317562,1.130788
-0.157388,0.138136,0.042288,0.000000,0.000000,0.000000,-0.260835,-0.162727,0.919705,0.000000,0.000000,0.000000,-0.260835,-0.162727,0.919705,0.016628,-0.318168,1.130322
-0.198169,0.095372,0.063418,0.000000,0.000000,0.000000,-0.267440,-0.159548,0.921819,0.000000,0.000000,0.000000,-0.267440,-0.159548,0.921819,0.017611,-0.318122,1.129941
-0.249265,0.060150,0.095755,0.000000,0.000000,0.000000,-0.275749,-0.157543,0.925011,0.000000,0.000000,0.000000,-0.275749,-0.157543,0.925011,0.018994,-0.319154,1.129629
-0.291420,0.013438,0.108054,0.000000,0.000000,0.000000,-0.285463,-0.157095,0.928613,0.000000,0.000000,0.000000,-0.285463,-0.157095,0.928613,0.020245,-0.319068,1.129373
-0.315519,-0.045226,0.118462,0.000000,0.000000,0.000000,-0.295980,-0.158603,0.932562,0.000000,0.000000,0.000000,-0.295980,-0.158603,0.932562,0.021433,-0.319022,1.129164
-0.339290,-0.076382,0.142631,0.000000,0.000000,0.000000,-0.307290,-0.161149,0.937316,0.000000,0.000000,0.000000,-0.307290,-0.161149,0.937316,0.022923,-0.319186,1.128993
-0.335783,-0.101662,0.163266,0.000000,0.000000,0.000000,-0.318483,-0.164537,0.942758,0.000000,0.000000,0.000000,-0.318483,-0.164537,0.942758,0.024240,-0.319297,1.128852
-0.316703,-0.125559,0.165113,0.000000,0.000000,0.000000,-0.329039,-0.168723,0.948262,0.000000,0.000000,0.000000,-0.329039,-0.168723,0.948262,0.025705,-0.320292,1.128738
-0.278287,-0.148045,0.135173,0.000000,0.000000,0.000000,-0.338316,-0.173657,0.952768,0.000000,0.000000,0.000000,-0.338316,-0.173657,0.952768,0.026984,-0.323569,1.129355
-0.230583,-0.157482,0.126545,0.000000,0.000000,0.000000,-0.346002,-0.178907,0.956986,0.000000,0.000000,0.000000,-0.346002,-0.178907,0.956986,0.027977,-0.325580,1.129860
-0.168851,-0.189339,0.087735,0.000000,0.000000,0.000000,-0.351630,-0.185218,0.959910,0.000000,0.000000,0.000000,-0.351630,-0.185218,0.959910,0.028661,-0.324511,1.129563
-0.106173,-0.204155,0.056055,0.000000,0.000000,0.000000,-0.355169,-0.192023,0.961779,0.000000,0.000000,0.000000,-0.355169,-0.192023,0.961779,0.029327,-0.326199,1.130030
-0.031752,-0.210823,0.014643,0.000000,0.000000,0.000000,-0.356228,-0.199051,0.962267,0.000000,0.000000,0.000000,-0.356228,-0.199051,0.962267,0.029796,-0.328362,1.130413
0.019064,-0.227967,-0.018888,0.000000,0.000000,0.000000,-0.355592,-0.206650,0.961637,0.000000,0.000000,0.000000,-0.355592,-0.206650,0.961637,0.030309,-0.327693,1.130015
0.096496,-0.184021,-0.030777,0.000000,0.000000,0.000000,-0.352376,-0.212784,0.960611,0.000000,0.000000,0.000000,-0.352376,-0.212784,0.960611,0.030730,-0.327041,1.129690
0.160759,-0.172797,-0.070603,0.000000,0.000000,0.000000,-0.347017,-0.218544,0.958258,0.000000,0.000000,0.000000,-0.347017,-0.218544,0.958258,0.030069,-0.325875,1.129423
0.200053,-0.127798,-0.072750,0.000000,0.000000,0.000000,-0.340349,-0.222804,0.955833,0.000000,0.000000,0.000000,-0.340349,-0.222804,0.955833,0.029500,-0.325312,1.129205
0.257174,-0.096951,-0.089194,0.000000,0.000000,0.000000,-0.331776,-0.226035,0.952860,0.000000,0.000000,0.000000,-0.331776,-0.226035,0.952860,0.029474,-0.325303,1.129026
0.288215,-0.045452,-0.073042,0.000000,0.000000,0.000000,-0.322169,-0.227550,0.950425,0.000000,0.000000,0.000000,-0.322169,-0.227550,0.950425,0.029775,-0.324822,1.128880
0.299980,0.005575,-0.059804,0.000000,0.000000,0.000000,-0.312170,-0.227364,0.948432,0.000000,0.000000,0.000000,-0.312170,-0.227364,0.948432,0.030279,-0.324126,1.128760
0.287721,0.063033,-0.048949,0.000000,0.000000,0.000000,-0.302579,-0.225263,0.946800,0.000000,0.000000,0.000000,-0.302579,-0.225263,0.946800,0.030773,-0.324171,1.128662
0.262564,0.096047,-0.040081,0.000000,0.000000,0.000000,-0.293827,-0.222062,0.945464,0.000000,0.000000,0.000000,-0.293827,-0.222062,0.945464,0.031300,-0.323771,1.128582
0.262564,0.096047,-0.040081,0.000000,0.000000,0.000000,-0.293827,-0.222062,0.945464,0.000000,0.000000,0.000000,-0.293827,-0.222062,0.945464,0.031300,-0.323771,1.128582
0.193851,0.116563,-0.047527,0.000000,0.000000,0.000000,-0.287365,-0.218176,0.943880,0.000000,0.000000,0.000000,-0.287365,-0.218176,0.943880,0.031995,-0.323810,1.128516
0.122391,0.095491,-0.038894,0.000000,0.000000,0.000000,-0.283285,-0.214993,0.942583,0.000000,0.000000,0.000000,-0.283285,-0.214993,0.942583,0.032834,-0.323720,1.128462
0.066501,0.064963,-0.031856,0.000000,0.000000,0.000000,-0.281069,-0.212828,0.941521,0.000000,0.000000,0.000000,-0.281069,-0.212828,0.941521,0.033649,-0.323722,1.128418
0.022784,0.051599,0.003408,0.000000,0.000000,0.000000,-0.280309,-0.211108,0.941635,0.000000,0.000000,0.000000,-0.280309,-0.211108,0.941635,0.034331,-0.323339,1.128382
0.016073,0.013606,0.002784,0.000000,0.000000,0.000000,-0.279774,-0.210654,0.941728,0.000000,0.000000,0.000000,-0.279774,-0.210654,0.941728,0.034720,-0.323629,1.128352
0.061916,-0.081341,-0.015576,-0.000733,-0.006647,-0.006827,-0.333115,-0.137085,0.939070,0.002064,-0.002711,-0.000519,-0.333115,-0.137085,0.939070,0.021089,-0.316066,1.129247
0.031465,-0.037863,0.001953,0.000000,0.000000,0.000000,-0.332066,-0.138347,0.939135,0.000000,0.000000,0.000000,-0.332066,-0.138347,0.939135,0.021467,-0.318536,1.129772
-0.015615,-0.047382,0.001597,0.000000,0.000000,0.000000,-0.332587,-0.139927,0.939189,0.000000,0.000000,0.000000,-0.332587,-0.139927,0.939189,0.021336,-0.321886,1.130201
-0.058475,-0.039682,0.030944,0.000000,0.000000,0.000000,-0.334536,-0.141250,0.940220,0.000000,0.000000,0.000000,-0.334536,-0.141250,0.940220,0.021503,-0.322354,1.129842
-0.088235,-0.042303,0.040303,0.000000,0.000000,0.000000,-0.337477,-0.142660,0.941564,0.000000,0.000000,0.000000,-0.337477,-0.142660,0.941564,0.021393,-0.322272,1.129548
-0.095860,-0.036387,0.048024,0.000000,0.000000,0.000000,-0.340673,-0.143873,0.943164,0.000000,0.000000,0.000000,-0.340673,-0.143873,0.943164,0.021154,-0.323999,1.130018
-0.104499,-0.059584,0.054463,0.000000,0.000000,0.000000,-0.344156,-0.145859,0.944980,0.000000,0.000000,0.000000,-0.344156,-0.145859,0.944980,0.021598,-0.322737,1.129692
-0.084039,-0.085080,0.044593,0.000000,0.000000,0.000000,-0.346957,-0.148695,0.946466,0.000000,0.000000,0.000000,-0.346957,-0.148695,0.946466,0.021090,-0.321458,1.129425
-0.041216,-0.133743,0.021372,0.000000,0.000000,0.000000,-0.348331,-0.153153,0.947179,0.000000,0.000000,0.000000,-0.348331,-0.153153,0.947179,0.020411,-0.320932,1.129917
-0.007511,-0.167375,0.002466,0.000000,0.000000,0.000000,-0.348581,-0.158732,0.947261,0.000000,0.000000,0.000000,-0.348581,-0.158732,0.947261,0.019588,-0.320231,1.130320
0.018062,-0.202170,-0.012951,0.000000,0.000000,0.000000,-0.347979,-0.165471,0.946829,0.000000,0.000000,0.000000,-0.347979,-0.165471,0.946829,0.018831,-0.319751,1.130651
0.064386,-0.212360,-0.010591,0.000000,0.000000,0.000000,-0.345833,-0.172550,0.946476,0.000000,0.000000,0.000000,-0.345833,-0.172550,0.946476,0.018201,-0.318669,1.130921
0.093488,-0.222885,-0.038332,0.000000,0.000000,0.000000,-0.342717,-0.179979,0.945198,0.000000,0.000000,0.000000,-0.342717,-0.179979,0.945198,0.017370,-0.317746,1.131142
0.152664,-0.213502,-0.046071,0.000000,0.000000,0.000000,-0.337628,-0.187096,0.943663,0.000000,0.000000,0.000000,-0.337628,-0.187096,0.943663,0.016643,-0.316514,1.131323
0.194985,-0.208802,-0.052333,0.000000,0.000000,0.000000,-0.331129,-0.194056,0.941918,0.000000,0.000000,0.000000,-0.331129,-0.194056,0.941918,0.015815,-0.315402,1.131472
0.220403,-0.159613,-0.057378,0.000000,0.000000,0.000000,-0.323782,-0.199376,0.940006,0.000000,0.000000,0.000000,-0.323782,-0.199376,0.940006,0.015045,-0.314484,1.131593
0.265331,-0.128867,-0.075783,0.000000,0.000000,0.000000,-0.314937,-0.203672,0.937479,0.000000,0.000000,0.000000,-0.314937,-0.203672,0.937479,0.014043,-0.313598,1.131693
0.293378,-0.078864,-0.076323,0.000000,0.000000,0.000000,-0.305158,-0.206301,0.934935,0.000000,0.000000,0.000000,-0.305158,-0.206301,0.934935,0.013306,-0.312914,1.131774
0.314758,-0.008587,-0.076700,0.000000,0.000000,0.000000,-0.294666,-0.206587,0.932379,0.000000,0.000000,0.000000,-0.294666,-0.206587,0.932379,0.012382,-0.315503,1.131841
0.326909,0.045726,-0.090957,0.000000,0.000000,0.000000,-0.283769,-0.205063,0.929347,0.000000,0.000000,0.000000,-0.283769,-0.205063,0.929347,0.012151,-0.315143,1.131895
0.300719,0.088820,-0.088432,0.000000,0.000000,0.000000,-0.273745,-0.202102,0.926399,0.000000,0.000000,0.000000,-0.273745,-0.202102,0.926399,0.012083,-0.314604,1.131940
0.264086,0.148692,-0.086290,0.000000,0.000000,0.000000,-0.264942,-0.197146,0.923523,0.000000,0.000000,0.000000,-0.264942,-0.197146,0.923523,0.012334,-0.314717,1.131976
0.204025,0.162320,-0.084447,0.000000,0.000000,0.000000,-0.258142,-0.191735,0.920708,0.000000,0.000000,0.000000,-0.258142,-0.191735,0.920708,0.012422,-0.317423,1.132006
0.124075,0.199100,-0.041460,0.000000,0.000000,0.000000,-0.254006,-0.185098,0.919326,0.000000,0.000000,0.000000,-0.254006,-0.185098,0.919326,0.013097,-0.317365,1.132031
0.060701,0.191672,-0.033930,0.000000,0.000000,0.000000,-0.251982,-0.178709,0.918195,0.000000,0.000000,0.000000,-0.251982,-0.178709,0.918195,0.014119,-0.317209,1.132051
-0.020514,0.175666,-0.013828,0.000000,0.000000,0.000000,-0.252666,-0.172854,0.917734,0.000000,0.000000,0.000000,-0.252666,-0.172854,0.917734,0.014978,-0.317328,1.131356
-0.087662,0.165667,0.016851,0.000000,0.000000,0.000000,-0.255588,-0.167332,0.918296,0.000000,0.000000,0.000000,-0.255588,-0.167332,0.918296,0.015730,-0.317562,1.130788
-0.157388,0.138136,0.042288,0.000000,0.000000,0.000000,-0.260835,-0.162727,0.919705,0.000000,0.000000,0.000000,-0.260835,-0.162727,0.919705,0.016628,-0.318168,1.130322
-0.198169,0.095372,0.063418,0.000000,0.000000,0.000000,-0.267440,-0.159548,0.921819,0.000000,0.000000,0.000000,-0.267440,-0.159548,0.921819,0.017611,-0.318122,1.129941
-0.249265,0.060150,0.095755,0.000000,0.000000,0.000000,-0.275749,-0.157543,0.925011,0.000000,0.000000,0.000000,-0.275749,-0.157543,0.925011,0.018994,-0.319154,1.129629
-0.291420,0.013438,0.108054,0.000000,0.000000,0.000000,-0.285463,-0.157095,0.928613,0.000000,0.000000,0.000000,-0.285463,-0.157095,0.928613,0.020245,-0.319068,1.129373
