h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,time
-0.028692,-0.011491,0.013261,0.070733,0.010270,0.052586,0.014623,-0.245502,1.074680,0.021020,-0.000611,0.032923,-0.264944,-0.258359,1.084798,0.294190,-0.232646,1.064562,618
0.007693,-0.012769,-0.008787,0.014867,0.023155,0.004892,0.014999,-0.245329,1.074615,0.011280,0.005193,-0.001949,-0.264688,-0.258784,1.084505,0.294685,-0.231874,1.064725,619
0.053433,0.010969,-0.026726,-0.038937,0.018868,0.003980,0.015240,-0.244832,1.074236,0.007248,0.014919,-0.011373,-0.262907,-0.258419,1.083614,0.293387,-0.231245,1.064858,620
0.110852,0.019207,-0.041292,-0.099736,0.027154,-0.034393,0.015426,-0.244059,1.072975,0.005558,0.023181,-0.037841,-0.259212,-0.257778,1.082238,0.290063,-0.230340,1.063711,621
0.181361,0.035603,-0.072219,-0.178530,0.037178,-0.028160,0.015473,-0.242846,1.071302,0.001416,0.036390,-0.050189,-0.253166,-0.256592,1.079831,0.284112,-0.229100,1.062773,622
0.283352,0.089361,-0.115811,-0.305654,0.057424,-0.060235,0.015101,-0.240400,1.068367,-0.011151,0.073393,-0.088027,-0.243721,-0.253613,1.075970,0.273923,-0.227186,1.060765,623
0.404112,0.125806,-0.132004,-0.432618,0.132281,-0.030795,0.014626,-0.236098,1.065654,-0.014253,0.129043,-0.081396,-0.230251,-0.249419,1.071570,0.259503,-0.222777,1.059738,624
0.494014,0.161536,-0.108093,-0.524085,0.095897,-0.043741,0.014125,-0.231808,1.063124,-0.015036,0.128717,-0.075917,-0.213784,-0.244035,1.067967,0.242033,-0.219580,1.058280,625
0.495198,0.173550,-0.051302,-0.526058,0.051659,-0.072520,0.013610,-0.228054,1.061060,-0.015430,0.112605,-0.061913,-0.197277,-0.238250,1.066257,0.224498,-0.217858,1.055863,626
0.421625,0.141341,-0.060654,-0.462223,0.066639,-0.077559,0.012934,-0.224588,1.058756,-0.020299,0.103990,-0.069108,-0.183223,-0.233538,1.064235,0.209091,-0.215637,1.053278,627
0.344924,0.110323,-0.068203,-0.371257,0.067205,-0.063493,0.012495,-0.221629,1.056561,-0.013167,0.088764,-0.065846,-0.171725,-0.229861,1.061962,0.196715,-0.213397,1.051161,628
0.276771,0.091882,-0.018643,-0.297840,0.028253,-0.087991,0.012144,-0.219627,1.054784,-0.010535,0.060068,-0.053315,-0.162500,-0.226798,1.061340,0.186787,-0.212455,1.048228,629
0.221131,0.063281,-0.015260,-0.222706,0.038715,-0.072033,0.012118,-0.217927,1.053329,-0.000788,0.050998,-0.043648,-0.155129,-0.224689,1.060832,0.179364,-0.211165,1.045827,630
0.182780,0.019480,-0.031146,-0.175464,0.036849,-0.058980,0.012239,-0.216988,1.051827,0.003658,0.028165,-0.045065,-0.149036,-0.224040,1.059793,0.173515,-0.209936,1.043861,631
0.150010,0.024267,-0.025517,-0.148134,0.022876,-0.066125,0.012271,-0.216202,1.050300,0.000938,0.023572,-0.045819,-0.144036,-0.223231,1.058943,0.168577,-0.209174,1.041657,632
0.127185,0.045614,-0.002235,-0.104274,0.011850,-0.036314,0.012653,-0.215244,1.049657,0.011456,0.028732,-0.019276,-0.139796,-0.221710,1.058868,0.165101,-0.208779,1.040447,633
0.120402,-0.004024,-0.039006,-0.080665,0.006777,-0.011770,0.013315,-0.215199,1.048811,0.019868,0.001376,-0.025384,-0.135783,-0.221844,1.057568,0.162413,-0.208553,1.040054,634
0.102364,0.003874,-0.013400,-0.061057,0.004505,-0.009642,0.014003,-0.215059,1.048427,0.020653,0.004189,-0.011523,-0.132371,-0.221715,1.057121,0.160377,-0.208403,1.039733,635
0.087048,-0.009144,-0.010972,-0.047136,0.015606,-0.007893,0.014669,-0.214951,1.048113,0.019956,0.003231,-0.009434,-0.129469,-0.222020,1.056756,0.158806,-0.207882,1.039470,636
0.087048,-0.009144,-0.010972,-0.047136,0.015606,-0.007893,0.014669,-0.214951,1.048113,0.019956,0.003231,-0.009434,-0.129469,-0.222020,1.056756,0.158806,-0.207882,1.039470,637
0.024441,-0.026414,-0.008998,-0.001904,0.016339,-0.006469,0.015044,-0.215119,1.047855,0.011268,-0.005038,-0.007732,-0.128654,-0.222900,1.056456,0.158743,-0.207338,1.039254,638
-0.019826,-0.002803,0.030077,0.035997,-0.010221,-0.005296,0.015314,-0.215336,1.048268,0.008085,-0.006512,0.012388,-0.129315,-0.222994,1.057458,0.159943,-0.207679,1.039078,639
-0.065845,-0.001043,0.024623,0.074015,-0.014274,-0.022277,0.015450,-0.215591,1.048307,0.004085,-0.007659,0.001173,-0.131510,-0.223029,1.058279,0.162410,-0.208154,1.038335,640
-0.103950,-0.050777,0.001377,0.114728,-0.000031,0.035959,0.015629,-0.216438,1.048929,0.005389,-0.025404,0.018668,-0.134975,-0.224721,1.058325,0.166234,-0.208155,1.039534,641
-0.148883,-0.043655,0.001130,0.161723,0.001796,0.029426,0.015843,-0.217136,1.049438,0.006420,-0.020929,0.015278,-0.139938,-0.226176,1.058363,0.171625,-0.208096,1.040514,642
-0.190034,-0.062546,0.019702,0.209404,-0.011482,0.024086,0.016166,-0.218370,1.050168,0.009685,-0.037014,0.021894,-0.146272,-0.228261,1.059019,0.178605,-0.208478,1.041317,643
-0.225699,-0.036723,0.054052,0.249754,0.002513,0.038012,0.016567,-0.218940,1.051703,0.012027,-0.017105,0.046034,-0.153796,-0.229485,1.060821,0.186930,-0.208394,1.042584,644
-0.259628,-0.044944,0.025227,0.281539,0.004465,0.049556,0.016932,-0.219615,1.052949,0.010956,-0.020240,0.037394,-0.162450,-0.230983,1.061662,0.196315,-0.208246,1.044236,645
-0.275380,-0.017839,0.078088,0.301533,0.002245,0.040559,0.017368,-0.219874,1.054927,0.013077,-0.007797,0.059323,-0.171629,-0.231578,1.064265,0.206366,-0.208171,1.045588,646
-0.287542,-0.038752,0.063937,0.310716,-0.012828,0.051738,0.017754,-0.220734,1.056854,0.011587,-0.025790,0.057836,-0.181214,-0.232870,1.066396,0.216723,-0.208598,1.047313,647
-0.283746,-0.046620,0.052360,0.276333,0.006120,-0.067059,0.017631,-0.221409,1.056610,-0.003706,-0.020250,-0.007349,-0.190672,-0.234424,1.068141,0.225934,-0.208394,1.045078,648
-0.256910,-0.041648,0.062256,0.316853,-0.022733,0.073174,0.018630,-0.222482,1.058867,0.029972,-0.032190,0.067717,-0.199236,-0.235812,1.070217,0.236496,-0.209152,1.047517,649
-0.224497,-0.043668,0.070506,0.292386,-0.017381,0.097575,0.019761,-0.223500,1.061668,0.033944,-0.030524,0.084039,-0.206719,-0.237268,1.072567,0.246242,-0.209732,1.050769,650
-0.195227,-0.013256,0.057721,0.265452,-0.014757,0.098916,0.020932,-0.223966,1.064279,0.035113,-0.014006,0.078317,-0.213227,-0.237710,1.074491,0.255090,-0.210223,1.054066,651
-0.167482,-0.018041,0.047261,0.247389,-0.035972,0.080971,0.022264,-0.224867,1.066416,0.039954,-0.027007,0.064116,-0.218809,-0.238311,1.076066,0.263337,-0.211422,1.056765,652
-0.128810,-0.036566,0.019165,0.208637,-0.033142,0.066308,0.023594,-0.226029,1.067840,0.039914,-0.034854,0.042737,-0.223103,-0.239530,1.076705,0.270291,-0.212527,1.058976,653
-0.092643,-0.043459,0.015689,0.165499,-0.034950,0.054281,0.024808,-0.227335,1.069007,0.036428,-0.039205,0.034987,-0.226191,-0.240978,1.077228,0.275808,-0.213692,1.060785,654
-0.053620,0.006537,0.032376,0.134552,-0.038951,0.044450,0.026157,-0.227876,1.070287,0.040466,-0.016207,0.038413,-0.227978,-0.240761,1.078307,0.280293,-0.214991,1.062267,655
-0.038056,-0.014608,-0.012413,0.096470,-0.028209,0.036399,0.027131,-0.228589,1.070687,0.029207,-0.021408,0.011995,-0.229247,-0.241247,1.077893,0.283509,-0.215931,1.063480,656
-0.017198,-0.029805,-0.029451,0.071990,-0.016107,0.029776,0.028044,-0.229354,1.070692,0.027396,-0.022956,0.000161,-0.229820,-0.242241,1.076912,0.285908,-0.216468,1.064473,657
0.009314,0.001114,-0.004835,0.041943,-0.000181,0.005372,0.028898,-0.229339,1.070701,0.025629,0.000467,0.000268,-0.229510,-0.242204,1.076751,0.287307,-0.216474,1.064652,658
0.022991,0.017951,0.015450,0.020637,-0.004856,0.004395,0.029625,-0.229121,1.071032,0.021814,0.006547,0.009921,-0.228743,-0.241605,1.077266,0.287994,-0.216636,1.064798,659
0.025751,-0.008035,-0.006763,0.004933,-0.008185,0.003601,0.030137,-0.229391,1.070979,0.015342,-0.008110,-0.001581,-0.227885,-0.241873,1.077040,0.288159,-0.216908,1.064918,660
0.024766,-0.017225,-0.024812,-0.018041,0.003638,-0.034715,0.030249,-0.229617,1.069987,0.003362,-0.006794,-0.029762,-0.227060,-0.242447,1.076213,0.287557,-0.216787,1.063761,661
0.043726,0.022665,0.018371,-0.048770,-0.000638,-0.028435,0.030165,-0.229250,1.069819,-0.002522,0.011014,-0.005032,-0.225602,-0.241692,1.076825,0.285932,-0.216808,1.062813,662
0.042677,0.028658,-0.004359,-0.076433,0.017676,-0.023282,0.029602,-0.228478,1.069359,-0.016878,0.023167,-0.013822,-0.224179,-0.240737,1.076680,0.283384,-0.216219,1.062037,663
0.062828,0.026537,-0.003576,-0.098198,0.016462,-0.037708,0.029013,-0.227761,1.068671,-0.017685,0.021500,-0.020642,-0.222085,-0.239852,1.076561,0.280111,-0.215671,1.060780,664
0.068229,0.027521,-0.002933,-0.110156,0.019818,-0.049410,0.028314,-0.226972,1.067798,-0.020963,0.023670,-0.026171,-0.219811,-0.238935,1.076463,0.276439,-0.215010,1.059133,665
0.069926,0.031705,-0.021672,-0.113885,-0.002235,-0.058866,0.027581,-0.226481,1.066456,-0.021980,0.014735,-0.040269,-0.217480,-0.237878,1.075741,0.272643,-0.215084,1.057171,666
0.070948,0.020839,-0.017724,-0.123847,0.018726,-0.029783,0.026700,-0.225822,1.065664,-0.026449,0.019782,-0.023754,-0.215115,-0.237183,1.075150,0.268515,-0.214460,1.056178,667
0.062770,0.023805,-0.014530,-0.122865,-0.005261,-0.024376,0.025698,-0.225513,1.065016,-0.030047,0.009272,-0.019451,-0.213023,-0.236390,1.074666,0.264419,-0.214636,1.055366,668
0.061481,0.035786,0.007385,-0.117373,-0.000082,-0.019963,0.024767,-0.224918,1.064806,-0.027946,0.017852,-0.006291,-0.210973,-0.235197,1.074912,0.260507,-0.214638,1.054700,669
0.048839,0.025005,-0.013236,-0.114913,-0.024212,-0.016340,0.023665,-0.224904,1.064313,-0.033037,0.000397,-0.014784,-0.209345,-0.234363,1.074471,0.256676,-0.215445,1.054156,670
0.035684,0.019000,-0.029973,-0.107962,-0.036035,-0.031800,0.022461,-0.225188,1.063284,-0.036139,-0.008518,-0.030888,-0.208156,-0.233730,1.073472,0.253077,-0.216647,1.053096,671
0.039518,0.011594,-0.005404,-0.100665,-0.039519,-0.026032,0.021442,-0.225654,1.062760,-0.030573,-0.013963,-0.015718,-0.206839,-0.233344,1.073291,0.249722,-0.217964,1.052228,672
0.058517,0.005543,-0.004417,-0.101566,-0.031016,-0.021304,0.020724,-0.226078,1.062331,-0.021525,-0.012736,-0.012860,-0.204888,-0.233159,1.073144,0.246336,-0.218998,1.051518,673
0.130684,-0.001176,-0.060679,-0.124170,-0.016855,-0.035745,0.020833,-0.226379,1.060724,0.003257,-0.009016,-0.048212,-0.200532,-0.233198,1.071122,0.242197,-0.219560,1.050326,674
0.236818,0.037972,-0.087104,-0.192450,0.029433,-0.010972,0.021572,-0.225255,1.059089,0.022184,0.033703,-0.049038,-0.192638,-0.231932,1.068218,0.235782,-0.218578,1.049960,675
0.347405,0.087950,-0.052679,-0.302328,0.063103,-0.045455,0.022323,-0.222738,1.057454,0.022538,0.075527,-0.049067,-0.181058,-0.229001,1.066462,0.225705,-0.216475,1.048445,676
0.388235,0.102662,-0.024337,-0.378985,0.085250,-0.055268,0.022478,-0.219606,1.056127,0.004625,0.093955,-0.039800,-0.168117,-0.225579,1.065651,0.213072,-0.213633,1.046603,677
0.348849,0.116210,-0.038713,-0.379554,0.147457,-0.027198,0.021966,-0.215212,1.055028,-0.015353,0.131834,-0.032959,-0.156488,-0.221705,1.064360,0.200420,-0.208718,1.045696,678
0.273504,0.095574,-0.050347,-0.361405,0.114197,-0.111430,0.020501,-0.211715,1.052332,-0.043950,0.104885,-0.080888,-0.147372,-0.218519,1.062682,0.188373,-0.204912,1.041982,679
0.199686,0.076621,-0.041213,-0.321825,0.123944,-0.108730,0.018465,-0.208373,1.049833,-0.061070,0.100282,-0.074970,-0.140715,-0.215965,1.061309,0.177646,-0.200780,1.038358,680
0.131734,0.132488,0.003684,-0.246971,0.126823,-0.071526,0.016545,-0.204051,1.048702,-0.057619,0.129655,-0.033921,-0.136324,-0.211549,1.061431,0.169413,-0.196553,1.035974,681
0.112453,0.093352,0.003015,-0.177496,0.086269,-0.040948,0.015461,-0.201057,1.048070,-0.032522,0.089811,-0.018969,-0.132576,-0.208437,1.061532,0.163497,-0.193677,1.034609,682
0.085894,0.027122,-0.034958,-0.154182,0.089235,-0.051144,0.014322,-0.199118,1.046635,-0.034144,0.058179,-0.043051,-0.129713,-0.207533,1.060367,0.158358,-0.190703,1.032904,683
0.065288,0.017647,-0.047164,-0.125087,0.066314,-0.041864,0.013326,-0.197718,1.045151,-0.029899,0.041981,-0.044510,-0.127536,-0.206945,1.058794,0.154188,-0.188492,1.031508,684
0.051776,0.027692,-0.020066,-0.106984,0.000550,-0.051781,0.012406,-0.197248,1.043954,-0.027604,0.014121,-0.035927,-0.125811,-0.206022,1.058125,0.150622,-0.188474,1.029782,685
0.033844,0.015669,-0.034969,-0.095260,-0.004127,-0.042397,0.011382,-0.197055,1.042665,-0.030708,0.005771,-0.038681,-0.124683,-0.205499,1.056960,0.147446,-0.188611,1.028369,686
0.020233,0.025265,-0.028639,-0.085674,-0.000654,-0.017209,0.010291,-0.196645,1.041900,-0.032720,0.012305,-0.022924,-0.124008,-0.204657,1.056005,0.144591,-0.188633,1.027796,687
0.005634,0.045829,0.032523,-0.081078,0.012467,-0.014091,0.009034,-0.195674,1.042208,-0.037722,0.029148,0.009216,-0.123820,-0.203130,1.057089,0.141888,-0.188218,1.027326,688
-0.007196,0.005548,0.007846,-0.066157,0.011780,-0.011537,0.007811,-0.195385,1.042146,-0.036677,0.008664,-0.001845,-0.124060,-0.202945,1.057351,0.139683,-0.187825,1.026941,689
-0.021339,0.007071,0.006427,-0.055915,0.001133,-0.009438,0.006524,-0.195248,1.042096,-0.038627,0.004102,-0.001506,-0.124771,-0.202709,1.057565,0.137819,-0.187787,1.026627,690
-0.033427,-0.009170,0.024043,-0.063010,-0.017709,-0.025231,0.004917,-0.195696,1.042076,-0.048218,-0.013440,-0.000594,-0.125886,-0.203015,1.058367,0.135719,-0.188377,1.025786,691
-0.043195,-0.015804,-0.017745,-0.067862,-0.031299,-0.003169,0.003066,-0.196481,1.041728,-0.055528,-0.023552,-0.010457,-0.127325,-0.203541,1.057775,0.133457,-0.189421,1.025680,692
-0.045889,-0.007014,0.022895,-0.066510,-0.064059,0.015028,0.001192,-0.197666,1.042360,-0.056199,-0.035536,0.018961,-0.128855,-0.203775,1.058538,0.131240,-0.191556,1.026181,693
-0.048421,-0.001913,0.037644,-0.078380,-0.051969,0.012302,-0.000921,-0.198564,1.043192,-0.063400,-0.026941,0.024973,-0.130469,-0.203839,1.059793,0.128627,-0.193288,1.026591,694
-0.049787,0.028087,0.049828,-0.103384,-0.096617,0.010078,-0.003474,-0.199706,1.044190,-0.076586,-0.034265,0.029951,-0.132129,-0.202903,1.061454,0.125181,-0.196509,1.026927,695
-0.051228,0.024599,0.040805,-0.098196,-0.092798,0.008243,-0.005964,-0.200842,1.045008,-0.074712,-0.034099,0.024526,-0.133836,-0.202083,1.062814,0.121908,-0.199602,1.027202,696
-0.057510,0.038932,0.033417,-0.093687,-0.095494,0.024465,-0.008484,-0.201785,1.045973,-0.075599,-0.028281,0.028939,-0.135753,-0.200785,1.063928,0.118785,-0.202785,1.028017,697
-0.071606,0.064442,0.027355,-0.098630,-0.112255,0.020034,-0.011322,-0.202582,1.046762,-0.085118,-0.023907,0.023696,-0.138140,-0.198637,1.064840,0.115497,-0.206527,1.028685,698
-0.069693,0.068920,0.041538,-0.091472,-0.108035,0.016412,-0.014008,-0.203234,1.047728,-0.080582,-0.019558,0.028975,-0.140463,-0.196340,1.066224,0.112448,-0.210128,1.029232,699
-0.063492,0.074057,0.053283,-0.084275,-0.102790,0.013429,-0.016470,-0.203713,1.048840,-0.073883,-0.014367,0.033356,-0.142580,-0.193871,1.068001,0.109639,-0.213555,1.029680,700
-0.047484,0.078340,0.043623,-0.062402,-0.081798,0.028821,-0.018302,-0.203771,1.050048,-0.054943,-0.001729,0.036224,-0.144162,-0.191260,1.069455,0.107559,-0.216281,1.030640,701
-0.033383,0.068589,0.016454,-0.056311,-0.076122,0.023600,-0.019797,-0.203896,1.050715,-0.044847,-0.003767,0.020027,-0.145275,-0.188974,1.070003,0.105682,-0.218819,1.031427,702
-0.028917,0.041472,0.013454,-0.049203,-0.066775,0.019323,-0.021099,-0.204318,1.051261,-0.039060,-0.012651,0.016387,-0.146239,-0.187591,1.070452,0.104042,-0.221044,1.032071,703
-0.015000,0.015475,0.011029,-0.063232,-0.082693,0.015839,-0.022403,-0.205438,1.051709,-0.039116,-0.033609,0.013433,-0.146739,-0.187075,1.070819,0.101934,-0.223801,1.032599,704
0.009158,0.006326,-0.010124,-0.039795,-0.037431,0.012939,-0.022913,-0.205957,1.051756,-0.015319,-0.015552,0.001409,-0.146434,-0.186864,1.070482,0.100607,-0.225049,1.033031,705
0.024088,-0.026851,0.010858,-0.016138,-0.041717,0.028560,-0.022781,-0.207099,1.052413,0.003975,-0.034284,0.019709,-0.145631,-0.187759,1.070844,0.100069,-0.226439,1.033983,706
0.041569,-0.036616,0.008891,0.001237,-0.011870,0.005414,-0.022067,-0.207907,1.052652,0.021403,-0.024243,0.007153,-0.144245,-0.188980,1.071140,0.100111,-0.226835,1.034163,707
0.055292,-0.075410,-0.030885,0.060981,0.112323,0.040466,-0.020129,-0.207292,1.052811,0.058137,0.018456,0.004789,-0.142402,-0.191494,1.070111,0.102143,-0.223091,1.035512,708
0.064782,-0.078174,-0.044192,0.030376,-0.038055,-0.002890,-0.018543,-0.209229,1.052027,0.047579,-0.058115,-0.023539,-0.140243,-0.194099,1.068637,0.103156,-0.224359,1.035416,709
0.073818,-0.078277,-0.017270,0.053917,-0.000470,0.015589,-0.016415,-0.210542,1.051998,0.063868,-0.039374,-0.000840,-0.137782,-0.196709,1.068062,0.104953,-0.224375,1.035935,710
0.079171,-0.100840,-0.014144,0.057301,0.015916,0.012753,-0.014140,-0.211957,1.051975,0.068236,-0.042462,-0.000697,-0.135143,-0.200070,1.067590,0.106863,-0.223844,1.036360,711
0.092162,-0.149839,-0.030477,0.063754,0.061291,0.046685,-0.011541,-0.213433,1.052245,0.077958,-0.044274,0.008104,-0.132071,-0.205065,1.066574,0.108988,-0.221801,1.037916,712
0.095877,-0.138849,-0.006073,0.049959,0.042883,0.020049,-0.009111,-0.215032,1.052478,0.072918,-0.047983,0.006988,-0.128875,-0.209693,1.066372,0.110654,-0.220372,1.038585,713
0.098131,-0.140160,-0.004953,0.055964,0.106452,0.052879,-0.006543,-0.215594,1.053277,0.077047,-0.016854,0.023965,-0.125604,-0.214365,1.066207,0.112519,-0.216824,1.040347,714
0.098988,-0.144186,-0.004059,0.064506,0.120909,0.043298,-0.003818,-0.215982,1.053931,0.081747,-0.011639,0.019619,-0.122305,-0.219171,1.066072,0.114669,-0.212793,1.041791,715
0.088265,-0.135932,-0.003322,0.069981,0.192837,0.072391,-0.001180,-0.215034,1.055082,0.079123,0.028453,0.034536,-0.119362,-0.223702,1.065961,0.117002,-0.206365,1.044204,716
0.086761,-0.138378,-0.021615,0.054270,0.187443,0.096688,0.001170,-0.214216,1.056334,0.070515,0.024532,0.037537,-0.116470,-0.228315,1.065240,0.118811,-0.200117,1.047427,717
0.088142,-0.131080,0.020213,0.035117,0.156210,0.098072,0.003225,-0.213797,1.058305,0.061629,0.012565,0.059141,-0.113532,-0.232684,1.065914,0.119982,-0.194910,1.050696,718
0.069826,-0.112555,0.016555,0.028900,0.134389,0.099299,0.004870,-0.213433,1.060236,0.049363,0.010917,0.057925,-0.111205,-0.236436,1.066466,0.120945,-0.190431,1.054006,719
0.045824,-0.091966,0.013554,0.030210,0.109199,0.062299,0.006137,-0.213146,1.061500,0.038017,0.008617,0.037930,-0.109677,-0.239502,1.066918,0.121952,-0.186791,1.056082,720
0.034344,-0.091130,0.011101,0.018487,0.097829,0.070024,0.007018,-0.213034,1.062852,0.026415,0.003349,0.040562,-0.108532,-0.242539,1.067288,0.122568,-0.183530,1.058416,721
0.023967,-0.086931,0.009073,0.011348,0.076942,0.057328,0.007606,-0.213201,1.063959,0.017657,-0.004994,0.033199,-0.107734,-0.245437,1.067590,0.122946,-0.180965,1.060327,722
-0.007681,-0.044627,0.007442,0.014363,0.015571,-0.028410,0.007718,-0.213685,1.063609,0.003341,-0.014529,-0.010482,-0.107990,-0.246925,1.067838,0.123425,-0.180446,1.059380,723
-0.012643,-0.036103,0.006087,0.004688,0.034732,-0.004610,0.007585,-0.213708,1.063634,-0.003978,-0.000686,0.000737,-0.108411,-0.248128,1.068041,0.123581,-0.179288,1.059227,724
-0.020403,-0.007333,0.024133,0.007596,0.128471,0.110739,0.007372,-0.211689,1.065882,-0.006403,0.060569,0.067434,-0.109091,-0.248372,1.068846,0.123835,-0.175006,1.062918,725
-0.032052,0.010923,0.019763,-0.005464,-0.129570,-0.097733,0.006746,-0.213667,1.064582,-0.018758,-0.059323,-0.038981,-0.110160,-0.248008,1.069504,0.123652,-0.179325,1.059660,726
-0.045924,-0.004140,-0.002968,-0.022991,-0.150207,-0.116268,0.005598,-0.216239,1.062595,-0.034457,-0.077173,-0.059620,-0.111690,-0.248146,1.069405,0.122886,-0.184332,1.055785,727
-0.045924,-0.004140,-0.002968,-0.022991,-0.150207,-0.116268,0.005598,-0.216239,1.062595,-0.034457,-0.077173,-0.059620,-0.111690,-0.248146,1.069405,0.122886,-0.184332,1.055785,728
-0.063021,0.045367,0.035981,-0.055456,-0.152444,-0.095172,0.003623,-0.218024,1.061609,-0.059239,-0.053538,-0.029594,-0.113791,-0.246634,1.070605,0.121038,-0.189413,1.052612,729
-0.062261,0.051149,0.029476,-0.066501,-0.103447,-0.095894,0.001477,-0.218895,1.060502,-0.064381,-0.026149,-0.033209,-0.115866,-0.244929,1.071587,0.118821,-0.192861,1.049416,730
-0.059525,0.069403,0.024104,-0.066390,-0.141631,-0.060554,-0.000621,-0.220099,1.059894,-0.062957,-0.036114,-0.018225,-0.117851,-0.242616,1.072391,0.116608,-0.197582,1.047397,731
-0.050259,0.063116,0.019752,-0.067469,-0.134440,-0.049574,-0.002584,-0.221288,1.059397,-0.058864,-0.035662,-0.014913,-0.119526,-0.240512,1.073049,0.114359,-0.202064,1.045745,732
-0.055492,0.056868,0.016172,-0.071252,-0.121574,-0.058537,-0.004696,-0.222366,1.058691,-0.063372,-0.032353,-0.021182,-0.121376,-0.238616,1.073588,0.111984,-0.206116,1.043794,733
-0.059522,0.055418,0.013236,-0.066913,-0.113124,-0.029987,-0.006803,-0.223328,1.058412,-0.063218,-0.028853,-0.008376,-0.123360,-0.236769,1.074029,0.109753,-0.209887,1.042794,734
-0.058877,0.087787,0.049767,-0.071505,-0.118156,-0.006473,-0.008976,-0.223834,1.059133,-0.065191,-0.015184,0.021647,-0.125322,-0.233843,1.075688,0.107370,-0.213825,1.042578,735
-0.061959,0.101033,0.040748,-0.073651,-0.112326,0.012871,-0.011236,-0.224022,1.060027,-0.067805,-0.005646,0.026808,-0.127388,-0.230475,1.077047,0.104915,-0.217570,1.043007,736
-0.059254,0.072246,0.033370,-0.068796,-0.086827,0.010529,-0.013371,-0.224265,1.060759,-0.064025,-0.007291,0.021951,-0.129363,-0.228067,1.078159,0.102622,-0.220464,1.043358,737
-0.059964,0.081635,0.046967,-0.082418,-0.109043,0.008633,-0.015744,-0.224722,1.061685,-0.071191,-0.013704,0.027802,-0.131362,-0.225346,1.079725,0.099874,-0.224099,1.043646,738
-0.052549,0.081129,0.018797,-0.091746,-0.122815,0.007063,-0.018148,-0.225417,1.062116,-0.072148,-0.020843,0.012928,-0.133113,-0.222641,1.080351,0.096816,-0.228193,1.043881,739
-0.049133,0.099564,0.015403,-0.077010,-0.101480,0.005779,-0.020251,-0.225449,1.062469,-0.063071,-0.000958,0.010589,-0.134751,-0.219322,1.080865,0.094249,-0.231575,1.044074,740
-0.030895,0.131700,0.071987,-0.068513,-0.099917,0.023035,-0.021908,-0.224919,1.064053,-0.049704,0.015891,0.047514,-0.135781,-0.214932,1.083264,0.091965,-0.234906,1.044842,741
-0.024806,0.110388,0.039010,0.056528,0.123996,0.055801,-0.021379,-0.221013,1.065633,0.015861,0.117192,0.047404,-0.136608,-0.211253,1.084564,0.093850,-0.230773,1.046702,742
-0.017569,0.085654,0.012138,-0.033720,-0.062123,0.027162,-0.022234,-0.220620,1.066288,-0.025644,0.011766,0.019652,-0.137193,-0.208398,1.084969,0.092726,-0.232843,1.047607,743
0.002300,0.094544,0.009942,-0.029510,-0.051810,0.022223,-0.022687,-0.219908,1.066824,-0.013605,0.021367,0.016079,-0.137117,-0.205246,1.085300,0.091742,-0.234570,1.048348,744
0.011829,0.061219,0.027938,-0.056593,-0.092110,0.018196,-0.023433,-0.220423,1.067593,-0.022382,-0.015446,0.023067,-0.136722,-0.203206,1.086232,0.089856,-0.237641,1.048955,745
0.005808,0.042256,-0.016587,-0.035534,-0.056306,0.014913,-0.023929,-0.220657,1.067565,-0.014863,-0.007025,-0.000837,-0.136529,-0.201797,1.085679,0.088671,-0.239518,1.049452,746
0.006861,-0.001945,-0.033113,-0.008792,-0.029786,0.012206,-0.023961,-0.221186,1.067217,-0.000965,-0.015866,-0.010450,-0.136300,-0.201862,1.084575,0.088378,-0.240510,1.049859,747
0.021678,0.009558,0.012088,-0.004906,-0.023059,-0.008436,-0.023681,-0.221411,1.067278,0.008386,-0.006750,0.001824,-0.135577,-0.201543,1.084978,0.088215,-0.241279,1.049577,748
0.023112,-0.035825,-0.029286,-0.010326,-0.029480,-0.006895,-0.023468,-0.222500,1.066675,0.006393,-0.032653,-0.018089,-0.134807,-0.202737,1.084002,0.087870,-0.242262,1.049348,749
0.022763,-0.019444,0.015192,0.015519,0.036180,-0.023929,-0.022830,-0.222221,1.066529,0.019141,0.008368,-0.004370,-0.134048,-0.203386,1.084508,0.088388,-0.241056,1.048550,750
0.022613,-0.043219,-0.026736,0.025409,0.064651,-0.019616,-0.022030,-0.221863,1.065757,0.024011,0.010716,-0.023174,-0.133294,-0.204826,1.083617,0.089235,-0.238901,1.047896,751
0.022449,-0.045785,-0.002364,0.039513,0.083101,0.002249,-0.020997,-0.221242,1.065755,0.030981,0.018657,-0.000057,-0.132546,-0.206352,1.083538,0.090552,-0.236131,1.047971,752
0.020949,-0.067182,-0.001942,0.034055,0.070681,0.020256,-0.020080,-0.221183,1.066060,0.027502,0.001750,0.009155,-0.131848,-0.208592,1.083473,0.091687,-0.233775,1.048646,753
0.019860,-0.035221,0.018075,0.035587,0.125584,-0.001824,-0.019156,-0.219677,1.066331,0.027723,0.045181,0.008125,-0.131186,-0.209766,1.084076,0.092873,-0.229588,1.048585,754
