h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,hand_distance,time
-0.013297,-0.015518,0.009345,0.035913,0.000241,0.009177,-0.005044,0.038722,1.085838,0.011308,-0.007639,0.009263,-0.216475,0.033964,1.107599,0.206388,0.043480,1.064077,0.014527,-0.034782,0.425203,414
-0.014358,-0.019538,0.028267,0.037874,-0.006735,0.007521,-0.004652,0.038284,1.086435,0.011758,-0.013136,0.017892,-0.216954,0.033313,1.108541,0.207650,0.043256,1.064328,0.017658,-0.036725,0.427016,415
-0.008824,-0.010580,0.002525,0.033804,0.011102,0.006162,-0.004235,0.038293,1.086580,0.012490,0.000261,0.004345,-0.217248,0.032960,1.108625,0.208777,0.043626,1.064534,0.009298,-0.033257,0.428433,416
-0.007885,-0.005097,0.002067,0.034685,0.018845,0.005035,-0.003789,0.038522,1.086698,0.013400,0.006874,0.003548,-0.217511,0.032790,1.108694,0.209933,0.044254,1.064701,0.008188,-0.034478,0.429855,417
-0.006231,-0.003889,0.001699,0.034761,0.018308,0.004123,-0.003313,0.038762,1.086795,0.014265,0.007209,0.002911,-0.217718,0.032660,1.108751,0.211092,0.044864,1.064839,0.006479,-0.034665,0.431226,418
-0.005150,-0.001143,0.001395,0.036446,0.005082,0.003380,-0.002792,0.038828,1.086874,0.015648,0.001970,0.002389,-0.217890,0.032622,1.108797,0.212307,0.045033,1.064952,0.005295,-0.036046,0.432604,419
-0.002931,0.005059,0.001127,0.034670,-0.006191,0.002761,-0.002263,0.038809,1.086939,0.015870,-0.000566,0.001945,-0.217988,0.032791,1.108835,0.213463,0.044827,1.065044,0.002888,-0.034029,0.433834,420
-0.000383,0.004094,0.000937,0.026888,0.000109,0.002267,-0.001821,0.038879,1.086993,0.013253,0.002102,0.001602,-0.218001,0.032927,1.108866,0.214359,0.044831,1.065119,0.000363,-0.026516,0.434730,421
-0.000194,0.003709,0.000762,0.021259,-0.006585,0.001856,-0.001470,0.038831,1.087036,0.010533,-0.001438,0.001309,-0.218007,0.033051,1.108892,0.215067,0.044611,1.065181,0.000171,-0.020783,0.435428,422
0.004832,0.000643,0.000626,0.018180,-0.005331,0.020535,-0.001086,0.038753,1.087389,0.011506,-0.002344,0.010579,-0.217846,0.033073,1.108912,0.215673,0.044433,1.065866,-0.004762,-0.015918,0.435799,423
0.001588,0.003951,0.000508,0.008856,-0.000370,0.016816,-0.000912,0.038813,1.087678,0.005222,0.001791,0.008662,-0.217793,0.033204,1.108929,0.215969,0.044421,1.066426,-0.001632,-0.007162,0.435983,424
0.000046,0.004517,0.021025,0.007330,-0.010135,0.013776,-0.000789,0.038719,1.088258,0.003688,-0.002809,0.017402,-0.217792,0.033355,1.109630,0.216213,0.044083,1.066885,0.001904,-0.005693,0.436236,425
-0.000027,0.002851,0.017216,0.007038,-0.007928,0.030416,-0.000672,0.038634,1.089052,0.003506,-0.002539,0.023814,-0.217792,0.033450,1.110204,0.216448,0.043819,1.067899,0.001628,-0.003866,0.436419,426
-0.001500,-0.001089,-0.006516,0.007152,-0.005423,0.024898,-0.000578,0.038526,1.089358,0.002826,-0.003256,0.009191,-0.217842,0.033414,1.109987,0.216686,0.043638,1.068729,0.000902,-0.004638,0.436602,427
-0.001330,0.000182,-0.005329,0.002814,-0.007258,0.001245,-0.000554,0.038408,1.089290,0.000742,-0.003538,-0.002042,-0.217887,0.033420,1.109809,0.216780,0.043396,1.068771,0.000819,-0.002518,0.436713,428
-0.003235,0.001209,-0.004367,0.004402,0.003541,0.020163,-0.000534,0.038487,1.089553,0.000583,0.002375,0.007896,-0.217995,0.033460,1.109664,0.216926,0.043514,1.069443,0.002790,-0.002607,0.436893,429
-0.006476,0.002981,-0.003583,0.003639,0.000967,0.016515,-0.000581,0.038553,1.089769,-0.001418,0.001974,0.006466,-0.218210,0.033559,1.109544,0.217048,0.043547,1.069993,0.006055,-0.002151,0.437166,430
-0.004734,-0.005170,-0.002925,0.003106,0.000680,0.013518,-0.000608,0.038478,1.089945,-0.000814,-0.002245,0.005300,-0.218368,0.033387,1.109447,0.217151,0.043569,1.070444,0.004573,-0.001903,0.437381,431
-0.000720,0.000860,-0.002400,0.002360,-0.006712,0.011069,-0.000581,0.038381,1.090090,0.000820,-0.002926,0.004334,-0.218392,0.033416,1.109367,0.217230,0.043346,1.070813,0.000486,-0.001223,0.437438,432
0.007906,0.008666,-0.001967,-0.006773,0.002461,0.009062,-0.000562,0.038566,1.090208,0.000567,0.005563,0.003548,-0.218129,0.033705,1.109301,0.217004,0.043428,1.071115,-0.008238,0.007482,0.436913,433
0.043964,0.013534,-0.022076,-0.042272,-0.006054,0.007417,-0.000534,0.038691,1.089964,0.000846,0.003740,-0.007331,-0.216663,0.034156,1.108565,0.215595,0.043226,1.071362,-0.045968,0.042869,0.433951,434
0.184363,0.052962,-0.058608,-0.156164,0.002911,-0.013071,-0.000064,0.039622,1.088769,0.014100,0.027937,-0.035841,-0.210518,0.035921,1.106612,0.210390,0.043323,1.070926,-0.189554,0.154426,0.422482,435
0.340066,0.023188,-0.068032,-0.292373,0.027248,-0.067395,0.000731,0.040463,1.086512,0.023846,0.025218,-0.067713,-0.199182,0.036694,1.104344,0.200644,0.044231,1.068680,-0.345140,0.284667,0.401484,436
0.376317,0.064726,-0.075628,-0.423779,0.060108,-0.036396,-0.000060,0.042543,1.084645,-0.023731,0.062417,-0.056012,-0.186638,0.038852,1.101823,0.186518,0.046235,1.067467,-0.382866,0.417392,0.374807,437
0.354248,0.102723,-0.061927,-0.426877,0.076680,-0.048591,-0.001271,0.045533,1.082803,-0.036315,0.089702,-0.055257,-0.174830,0.042276,1.099759,0.172289,0.048791,1.065847,-0.360447,0.418624,0.348832,438
0.282471,0.086477,-0.090144,-0.375664,0.076126,-0.039768,-0.002824,0.048243,1.080638,-0.046597,0.081302,-0.064956,-0.165414,0.045158,1.096754,0.159767,0.051328,1.064521,-0.291566,0.368407,0.326833,439
0.224957,0.057106,-0.054156,-0.311321,0.077313,-0.051212,-0.004263,0.050484,1.078882,-0.043182,0.067210,-0.052686,-0.157916,0.047062,1.094949,0.149389,0.053905,1.062814,-0.230578,0.302520,0.309056,440
0.162748,0.042393,-0.063990,-0.250682,0.062321,-0.041939,-0.005729,0.052229,1.077116,-0.043967,0.052357,-0.052965,-0.152491,0.048475,1.092816,0.141033,0.055983,1.061416,-0.169654,0.243135,0.295294,441
0.125318,0.012605,-0.052392,-0.188687,0.076744,-0.015675,-0.006785,0.053718,1.075982,-0.031684,0.044674,-0.034032,-0.148314,0.048895,1.091069,0.134744,0.058541,1.060894,-0.130518,0.183256,0.284825,442
0.094313,0.020196,-0.062417,-0.146254,0.055235,-0.031489,-0.007651,0.054975,1.074417,-0.025970,0.037716,-0.046953,-0.145170,0.049568,1.088989,0.129868,0.060382,1.059844,-0.101078,0.139855,0.276790,443
0.090238,0.025089,-0.031582,-0.117990,0.046442,-0.025781,-0.008113,0.056167,1.073460,-0.013876,0.035766,-0.028682,-0.142162,0.050404,1.087936,0.125935,0.061930,1.058985,-0.094093,0.112452,0.269902,444
0.075384,0.030480,-0.025864,-0.096374,0.049976,-0.002457,-0.008463,0.057508,1.072989,-0.010495,0.040228,-0.014158,-0.139649,0.051420,1.087074,0.122723,0.063596,1.058903,-0.079037,0.093156,0.264161,445
0.074453,0.032176,-0.001513,-0.082600,0.042717,-0.002013,-0.008599,0.058756,1.072930,-0.004074,0.037446,-0.001767,-0.137167,0.052493,1.087024,0.119970,0.065020,1.058836,-0.075644,0.079727,0.258981,446
0.063667,0.024161,-0.001227,-0.070409,0.034572,0.017130,-0.008711,0.059735,1.073195,-0.003371,0.029366,0.007954,-0.135045,0.053298,1.086983,0.117623,0.066172,1.059407,-0.064565,0.070011,0.254494,447
0.046721,0.018033,-0.020667,-0.057702,0.028586,0.014023,-0.008894,0.060512,1.073084,-0.005491,0.023310,-0.003322,-0.133488,0.053899,1.086294,0.115699,0.067125,1.059874,-0.049522,0.057270,0.250933,448
0.032393,0.005969,-0.016927,-0.042217,0.028338,0.011487,-0.009058,0.061084,1.072993,-0.004912,0.017154,-0.002722,-0.132408,0.054098,1.085730,0.114292,0.068070,1.060257,-0.034242,0.041512,0.248405,449
0.013757,0.007569,-0.013858,-0.034849,0.021331,0.009395,-0.009410,0.061566,1.072919,-0.010546,0.014450,-0.002232,-0.131949,0.054351,1.085268,0.113130,0.068781,1.060570,-0.015494,0.034307,0.246743,450
0.023732,-0.002956,-0.011344,-0.031101,0.013411,0.007700,-0.009532,0.061740,1.072858,-0.003685,0.005227,-0.001820,-0.131158,0.054252,1.084890,0.112094,0.069228,1.060827,-0.024507,0.030829,0.244898,451
0.024674,-0.021514,-0.009284,-0.033245,0.007854,-0.012478,-0.009675,0.061512,1.072495,-0.004286,-0.006830,-0.010883,-0.130336,0.053535,1.084580,0.110986,0.069490,1.060411,-0.024009,0.031252,0.243053,452
0.012152,-0.004644,-0.007600,-0.030897,-0.007961,-0.028864,-0.009988,0.061302,1.071888,-0.009372,-0.006303,-0.018232,-0.129931,0.053380,1.084327,0.109956,0.069224,1.059449,-0.012539,0.028217,0.241693,453
0.003661,0.004957,-0.006230,-0.027873,-0.007566,-0.023636,-0.010391,0.061259,1.071390,-0.012106,-0.001305,-0.014931,-0.129809,0.053546,1.084119,0.109027,0.068972,1.058661,-0.004609,0.025644,0.240683,454
0.003661,0.004957,-0.006230,-0.027873,-0.007566,-0.023636,-0.010391,0.061259,1.071390,-0.012106,-0.001305,-0.014931,-0.129809,0.053546,1.084119,0.109027,0.068972,1.058661,-0.004609,0.025644,0.240683,455
0.003037,-0.002941,-0.005100,-0.022712,-0.005051,-0.000701,-0.010719,0.061126,1.071293,-0.009837,-0.003996,-0.002900,-0.129708,0.053447,1.083949,0.108270,0.068804,1.058638,-0.003363,0.022787,0.239812,456
0.001133,-0.005569,-0.004177,-0.018075,-0.005515,-0.019219,-0.011001,0.060941,1.070903,-0.008471,-0.005542,-0.011698,-0.129670,0.053262,1.083810,0.107667,0.068620,1.057997,-0.001217,0.016213,0.239230,457
0.003254,0.003634,-0.003412,-0.013135,-0.002525,0.002915,-0.011166,0.060959,1.070895,-0.004940,0.000554,-0.000247,-0.129561,0.053383,1.083696,0.107229,0.068536,1.058094,-0.003826,0.013506,0.238652,458
0.006431,-0.000355,-0.022327,-0.009799,-0.001388,0.002382,-0.011222,0.060930,1.070563,-0.001684,-0.000872,-0.009974,-0.129347,0.053371,1.082952,0.106903,0.068489,1.058174,-0.008685,0.010062,0.238026,459
0.002436,0.003870,-0.018282,-0.010744,-0.004633,-0.016698,-0.011361,0.060918,1.069980,-0.004154,-0.000382,-0.017492,-0.129266,0.053500,1.082343,0.106544,0.068335,1.057617,-0.004563,0.009216,0.237567,460
0.005784,0.001851,0.004560,-0.008972,-0.001968,-0.013672,-0.011414,0.060916,1.069828,-0.001594,-0.000059,-0.004556,-0.129073,0.053562,1.082494,0.106245,0.068269,1.057161,-0.005368,0.007565,0.237135,461
0.006789,-0.006650,0.003744,-0.008577,-0.011294,-0.011194,-0.011444,0.060617,1.069704,-0.000894,-0.008972,-0.003723,-0.128847,0.053340,1.082619,0.105959,0.067893,1.056788,-0.005918,0.007982,0.236671,462
0.009693,-0.011353,0.003054,-0.008906,0.000636,0.009481,-0.011431,0.060438,1.069913,0.000393,-0.005358,0.006269,-0.128524,0.052962,1.082721,0.105663,0.067914,1.057104,-0.008566,0.009824,0.236057,463
0.000636,-0.001873,0.002500,-0.012084,-0.007567,-0.010886,-0.011621,0.060281,1.069773,-0.005724,-0.004720,-0.004195,-0.128502,0.052899,1.082804,0.105260,0.067662,1.056741,-0.000237,0.011257,0.235673,464
-0.003666,0.014304,-0.017470,-0.009500,0.009958,0.028524,-0.011841,0.060685,1.069957,-0.006583,0.012131,0.005525,-0.128625,0.053376,1.082222,0.104943,0.067994,1.057692,0.000929,0.011785,0.235307,465
0.003494,0.015812,0.005225,-0.009207,0.007259,0.023346,-0.011936,0.061069,1.070433,-0.002856,0.011536,0.014287,-0.128508,0.053903,1.082396,0.104636,0.068236,1.058470,-0.003903,0.011078,0.234807,466
0.005585,0.015753,-0.015264,-0.007084,0.007245,0.019126,-0.011961,0.061453,1.070498,-0.000750,0.011499,0.001931,-0.128322,0.054428,1.081887,0.104400,0.068477,1.059108,-0.007977,0.008463,0.234256,467
0.009222,0.011984,-0.012492,0.002272,-0.009729,-0.021772,-0.011769,0.061490,1.069927,0.005747,0.001128,-0.017134,-0.128015,0.054828,1.081471,0.104476,0.068153,1.058382,-0.011077,-0.003852,0.234014,468
-0.016584,0.005687,0.028964,0.034822,-0.021905,0.000812,-0.011465,0.061220,1.070423,0.009119,-0.008109,0.014892,-0.128567,0.055017,1.082437,0.105636,0.067423,1.058409,0.019127,-0.033357,0.235760,469
-0.074734,-0.043748,0.043513,0.110934,-0.039542,0.019451,-0.010862,0.059832,1.071472,0.018100,-0.041645,0.031478,-0.131058,0.053559,1.083887,0.109334,0.066105,1.059057,0.080971,-0.106153,0.241997,470
-0.198791,-0.059022,0.075595,0.208542,-0.077103,0.034815,-0.010700,0.057563,1.073312,0.004875,-0.068062,0.055207,-0.137685,0.051592,1.086407,0.116286,0.063535,1.060218,0.208030,-0.200045,0.255596,471
-0.447991,-0.013417,0.041835,0.352021,-0.101286,0.028517,-0.012299,0.055651,1.074485,-0.047985,-0.057351,0.035176,-0.152618,0.051144,1.087801,0.128020,0.060159,1.061169,0.450139,-0.344337,0.282043,472
-0.517972,-0.086487,0.094843,0.482993,-0.063866,0.023332,-0.012882,0.053146,1.076455,-0.017490,-0.075176,0.059087,-0.169884,0.048261,1.090963,0.144119,0.058030,1.061946,0.526928,-0.476590,0.315492,473
-0.529694,-0.083268,0.118732,0.536775,-0.066858,0.038130,-0.012764,0.050643,1.079069,0.003541,-0.075063,0.078431,-0.187540,0.045486,1.094921,0.162012,0.055801,1.063217,0.540467,-0.528943,0.351138,474
-0.490824,-0.066505,0.097207,0.567464,-0.060131,-0.025474,-0.011487,0.048533,1.080264,0.038320,-0.063318,0.035866,-0.203901,0.043269,1.098161,0.180927,0.053797,1.062368,0.499343,-0.565537,0.386633,475
-0.417826,-0.061098,0.079587,0.526836,-0.001712,0.016819,-0.009670,0.047486,1.081871,0.054505,-0.031405,0.048205,-0.217828,0.041232,1.100814,0.198489,0.053740,1.062929,0.424958,-0.522859,0.418224,476
-0.343671,-0.047089,0.085913,0.474709,-0.034451,0.013765,-0.007486,0.046127,1.083533,0.065519,-0.040770,0.049839,-0.229284,0.039663,1.103677,0.214312,0.052591,1.063388,0.351253,-0.470320,0.445610,477
-0.268260,-0.042644,0.070345,0.396287,-0.028014,0.030295,-0.005352,0.044949,1.085210,0.064014,-0.035329,0.050318,-0.238226,0.038241,1.106022,0.227522,0.051657,1.064397,0.274567,-0.391052,0.467797,478
-0.200648,-0.037603,0.036832,0.315893,-0.030242,0.024794,-0.003431,0.043819,1.086237,0.057622,-0.033922,0.030813,-0.244914,0.036988,1.107250,0.238052,0.050649,1.065224,0.204064,-0.311578,0.484983,479
-0.151630,-0.030480,0.030155,0.251307,-0.035737,0.020310,-0.001770,0.042715,1.087078,0.049839,-0.033109,0.025234,-0.249969,0.035972,1.108255,0.246428,0.049458,1.065901,0.154413,-0.247613,0.498383,480
-0.108311,-0.027127,0.024698,0.182884,-0.013867,0.016630,-0.000527,0.042032,1.087767,0.037286,-0.020497,0.020664,-0.253579,0.035068,1.109078,0.252525,0.048996,1.066455,0.110704,-0.180395,0.508086,481
-0.084409,-0.028320,0.020217,0.142955,0.001294,0.013611,0.000449,0.041581,1.088331,0.029273,-0.013513,0.016912,-0.256393,0.034124,1.109752,0.257290,0.049039,1.066909,0.086581,-0.141307,0.515682,482
-0.064093,-0.019150,0.016555,0.106644,0.025816,0.030291,0.001158,0.041692,1.089111,0.021275,0.003333,0.023421,-0.258529,0.033485,1.110304,0.260845,0.049900,1.067919,0.065798,-0.104588,0.521359,483
-0.049360,-0.015800,0.013547,0.083263,0.013694,0.024801,0.001723,0.041657,1.089751,0.016952,-0.001053,0.019176,-0.260175,0.032959,1.110756,0.263620,0.050356,1.068745,0.050780,-0.081422,0.525764,484
-0.039930,-0.014828,0.011097,0.067433,-0.000106,0.001148,0.002181,0.041408,1.089955,0.013752,-0.007467,0.006123,-0.261506,0.032464,1.111126,0.265868,0.050353,1.068784,0.041168,-0.067083,0.529373,485
-0.026654,-0.003661,0.009087,0.058509,0.008701,0.020106,0.002712,0.041492,1.090441,0.015927,0.002520,0.014598,-0.262394,0.032342,1.111428,0.267818,0.050643,1.069454,0.027398,-0.057005,0.532186,486
-0.020662,-0.002629,0.007439,0.037627,0.033666,0.035716,0.002995,0.042010,1.091160,0.008482,0.015518,0.021576,-0.263083,0.032255,1.111676,0.269072,0.051765,1.070644,0.021255,-0.035976,0.534091,487
-0.011736,-0.002726,0.006090,0.030514,0.011635,0.009971,0.003308,0.042158,1.091428,0.009389,0.004455,0.008029,-0.263474,0.032164,1.111879,0.270089,0.052153,1.070977,0.012260,-0.030076,0.535502,488
-0.002783,0.001220,0.004985,0.031006,-0.036382,-0.010972,0.003778,0.041572,1.091328,0.014112,-0.017581,-0.002990,-0.263567,0.032204,1.112046,0.271123,0.050940,1.070611,0.003116,-0.030472,0.536620,489
0.000770,0.002291,0.004084,0.019638,-0.028115,-0.008984,0.004118,0.041142,1.091247,0.010204,-0.012912,-0.002453,-0.263541,0.032281,1.112182,0.271778,0.050003,1.070312,-0.000524,-0.019341,0.537246,490
0.001044,0.002500,0.003344,0.013078,-0.035241,-0.026386,0.004354,0.040596,1.090863,0.007061,-0.016371,-0.011519,-0.263506,0.032364,1.112293,0.272214,0.048828,1.069432,-0.000850,-0.014055,0.537684,491
0.001094,0.002621,0.002725,0.004637,-0.024376,-0.021608,0.004449,0.040233,1.090548,0.002865,-0.010878,-0.009441,-0.263470,0.032452,1.112384,0.272368,0.048015,1.068712,-0.000945,-0.005669,0.537840,492
-0.000380,-0.000952,0.002242,-0.003200,-0.007057,-0.017678,0.004390,0.040100,1.090291,-0.001790,-0.004005,-0.007718,-0.263482,0.032420,1.112459,0.272261,0.047780,1.068123,0.000591,0.001932,0.537795,493
0.000619,-0.000485,0.001838,-0.002819,0.003178,0.004545,0.004353,0.040145,1.090397,-0.001100,0.001346,0.003194,-0.263462,0.032404,1.112520,0.272167,0.047886,1.068274,-0.000451,0.003091,0.537677,494
0.000280,-0.007271,0.001495,-0.008231,0.010222,0.003709,0.004220,0.040194,1.090484,-0.003975,0.001475,0.002600,-0.263452,0.032161,1.112570,0.271893,0.048227,1.068398,0.000061,0.008198,0.537405,495
0.003945,0.002319,0.001230,-0.008456,0.002658,0.003058,0.004145,0.040277,1.090555,-0.002256,0.002489,0.002142,-0.263321,0.032239,1.112611,0.271611,0.048315,1.068500,-0.003898,0.008595,0.536989,496
0.002499,0.000154,0.001005,-0.013129,-0.003198,-0.016530,0.003968,0.040226,1.090297,-0.005315,-0.001522,-0.007761,-0.263238,0.032244,1.112644,0.271174,0.048209,1.067949,-0.002410,0.011796,0.536515,497
0.003098,0.002453,0.000830,-0.006334,0.002158,0.005486,0.003914,0.040303,1.090402,-0.001618,0.002305,0.003158,-0.263134,0.032325,1.112672,0.270962,0.048281,1.068131,-0.003090,0.006700,0.536188,498
0.000117,-0.001103,0.000676,-0.008383,-0.006174,-0.014520,0.003776,0.040182,1.090171,-0.004133,-0.003639,-0.006920,-0.263130,0.032289,1.112695,0.270683,0.048075,1.067647,-0.000027,0.007311,0.535943,499
0.000804,0.001140,0.000551,-0.002233,-0.008113,-0.011898,0.003752,0.040066,1.089982,-0.000715,-0.003486,-0.005676,-0.263104,0.032327,1.112713,0.270609,0.047805,1.067251,-0.000787,0.001449,0.535869,500
-0.002350,0.003190,0.000447,0.003844,-0.007773,-0.009735,0.003777,0.039989,1.089827,0.000747,-0.002291,-0.004646,-0.263182,0.032433,1.112728,0.270737,0.047545,1.066926,0.002288,-0.004441,0.536093,501
-0.006248,0.000473,0.000376,-0.003363,0.020517,0.011040,0.003617,0.040339,1.090017,-0.004805,0.010495,0.005708,-0.263390,0.032449,1.112740,0.270625,0.048229,1.067294,0.006240,0.003681,0.536178,502
-0.009781,0.007088,0.000297,-0.001929,0.006601,0.009059,0.003422,0.040567,1.090173,-0.005855,0.006844,0.004678,-0.263716,0.032685,1.112750,0.270560,0.048449,1.067596,0.009559,0.002489,0.536413,503
-0.009305,0.000791,0.000250,-0.006430,-0.012841,-0.011623,0.003160,0.040366,1.089984,-0.007868,-0.006025,-0.005686,-0.264026,0.032711,1.112759,0.270346,0.048021,1.067209,0.009267,0.005784,0.536529,504
0.012694,0.002469,-0.020413,-0.030591,-0.014172,-0.009509,0.002861,0.040171,1.089485,-0.008949,-0.005851,-0.014960,-0.263603,0.032794,1.112078,0.269326,0.047549,1.066892,-0.014436,0.030058,0.535045,505
0.076795,0.016143,-0.037175,-0.106983,-0.032769,-0.026679,0.002358,0.039894,1.088421,-0.015094,-0.008313,-0.031925,-0.261044,0.033332,1.110839,0.265760,0.046457,1.066003,-0.080047,0.105116,0.528871,506
0.186481,0.013551,-0.110943,-0.242966,-0.023722,-0.059280,0.001417,0.039725,1.085584,-0.028243,-0.005086,-0.085115,-0.254827,0.033784,1.107141,0.257661,0.045666,1.064027,-0.195386,0.237626,0.514436,507
0.293038,0.032125,-0.070918,-0.368981,-0.012677,-0.048519,0.000151,0.040049,1.083593,-0.037971,0.009724,-0.059717,-0.245060,0.034854,1.104777,0.245362,0.045243,1.062409,-0.298666,0.363622,0.492358,508
0.312143,0.021765,-0.038005,-0.414363,0.009553,-0.039736,-0.001552,0.040571,1.082297,-0.051110,0.015659,-0.038871,-0.234655,0.035580,1.103510,0.231550,0.045562,1.061085,-0.314695,0.408760,0.468238,509
0.274660,0.016457,-0.031114,-0.391536,0.017359,-0.051055,-0.003500,0.041134,1.080928,-0.058438,0.016908,-0.041084,-0.225499,0.036128,1.102473,0.218499,0.046140,1.059383,-0.276681,0.384287,0.446197,510
0.191028,0.022865,-0.025467,-0.338680,0.025323,-0.041814,-0.005961,0.041938,1.079807,-0.073826,0.024094,-0.033642,-0.219132,0.036891,1.101624,0.207209,0.046985,1.057989,-0.193113,0.331974,0.428687,511
0.125686,0.014589,-0.020860,-0.269371,0.023983,-0.015693,-0.008356,0.042580,1.079197,-0.071843,0.019286,-0.018275,-0.214942,0.037377,1.100929,0.198230,0.047784,1.057466,-0.127504,0.265567,0.415583,512
0.088683,0.004891,-0.017077,-0.204438,0.013421,-0.031385,-0.010285,0.042886,1.078390,-0.057878,0.009156,-0.024233,-0.211986,0.037540,1.100360,0.191416,0.048231,1.056420,-0.090108,0.199415,0.405929,513
0.080955,0.008414,-0.013969,-0.161714,-0.003666,-0.062402,-0.011631,0.042965,1.077117,-0.040379,0.002374,-0.038184,-0.209288,0.037820,1.099894,0.186025,0.048109,1.054340,-0.082212,0.153550,0.398062,514
0.081370,0.019118,0.008744,-0.131907,-0.004644,-0.051087,-0.012474,0.043206,1.076411,-0.025268,0.007237,-0.021172,-0.206575,0.038458,1.100185,0.181628,0.047954,1.052637,-0.080144,0.124793,0.391220,515
0.081760,0.022688,0.007163,-0.109123,-0.001845,-0.041835,-0.012930,0.043553,1.075833,-0.013682,0.010421,-0.017334,-0.203850,0.039214,1.100424,0.177991,0.047893,1.051242,-0.080666,0.102900,0.385093,516
0.083920,0.005229,-0.014327,-0.089493,0.003557,-0.015947,-0.013022,0.043700,1.075329,-0.002787,0.004393,-0.015138,-0.201053,0.039388,1.099947,0.175008,0.048011,1.050711,-0.085166,0.086563,0.379368,517
0.079380,0.013780,0.008458,-0.068851,-0.000216,-0.013064,-0.012847,0.043926,1.075252,0.005264,0.006782,-0.002303,-0.198407,0.039848,1.100229,0.172713,0.048004,1.050275,-0.077823,0.066482,0.374555,518
0.071532,0.017179,0.006931,-0.050388,0.003808,0.007718,-0.012495,0.044276,1.075496,0.010572,0.010494,0.007324,-0.196022,0.040420,1.100460,0.171033,0.048131,1.050533,-0.070287,0.050879,0.370516,519
0.067365,0.004877,0.005679,-0.040867,-0.004691,0.006326,-0.012053,0.044279,1.075696,0.013249,0.000093,0.006005,-0.193777,0.040583,1.100649,0.169671,0.047975,1.050743,-0.066052,0.041434,0.366933,520
0.057652,0.006231,0.004635,-0.029351,-0.003041,0.005182,-0.011581,0.044332,1.075860,0.014150,0.001595,0.004907,-0.191855,0.040790,1.100803,0.168693,0.047873,1.050916,-0.056583,0.029838,0.364052,521
0.051739,0.006453,0.003812,-0.020904,0.008090,0.004231,-0.011067,0.044574,1.075994,0.015418,0.007272,0.004020,-0.190130,0.041006,1.100930,0.167996,0.048143,1.051057,-0.050836,0.021124,0.361653,522
0.046488,-0.001845,0.003108,-0.015852,0.002827,0.003469,-0.010557,0.044591,1.076103,0.015318,0.000491,0.003290,-0.188581,0.040944,1.101034,0.167467,0.048237,1.051173,-0.045561,0.016119,0.359597,523
0.040438,-0.002259,0.002553,-0.017851,0.005996,0.002847,-0.010180,0.044653,1.076193,0.011294,0.001869,0.002700,-0.187233,0.040869,1.101119,0.166872,0.048437,1.051268,-0.039630,0.017942,0.357677,524
0.036526,-0.001851,-0.018103,-0.012757,0.009269,0.020857,-0.009784,0.044777,1.076239,0.011884,0.003709,0.001377,-0.186015,0.040807,1.100516,0.166447,0.048746,1.051963,-0.038604,0.015274,0.355880,525
0.029352,-0.003861,-0.014834,-0.011056,0.007897,-0.001452,-0.009479,0.044844,1.075968,0.009148,0.002018,-0.008143,-0.185037,0.040678,1.100021,0.166079,0.049009,1.051915,-0.030995,0.010568,0.354494,526
0.023908,-0.003246,-0.012138,-0.009998,-0.000076,-0.001194,-0.009247,0.044788,1.075746,0.006955,-0.001661,-0.006666,-0.184240,0.040570,1.099617,0.165745,0.049007,1.051875,-0.025245,0.009744,0.353327,527
0.019835,-0.001449,-0.009938,-0.007516,-0.002266,0.017560,-0.009042,0.044727,1.075873,0.006159,-0.001858,0.003809,-0.183579,0.040522,1.099285,0.165495,0.048931,1.052460,-0.020940,0.009836,0.352301,528
0.015647,0.000515,-0.008132,-0.000368,0.006374,0.014366,-0.008787,0.044841,1.075977,0.007639,0.003445,0.003119,-0.183057,0.040539,1.099014,0.165482,0.049144,1.052939,-0.016585,0.002091,0.351677,529
0.010632,-0.002418,0.013529,-0.001378,-0.002380,-0.006759,-0.008633,0.044761,1.076089,0.004627,-0.002399,0.003383,-0.182703,0.040458,1.099465,0.165437,0.049064,1.052714,-0.008675,0.000524,0.351370,530
0.005937,-0.000276,0.011083,0.000156,-0.006069,-0.005543,-0.008532,0.044656,1.076182,0.003046,-0.003172,0.002772,-0.182505,0.040449,1.099835,0.165442,0.048862,1.052529,-0.004382,-0.000755,0.351249,531
0.004331,0.009904,-0.011126,0.004542,-0.010163,-0.004535,-0.008384,0.044651,1.075921,0.004437,-0.000129,-0.007828,-0.182361,0.040779,1.099464,0.165593,0.048523,1.052378,-0.006001,-0.004884,0.351211,532
-0.000232,0.008385,0.011086,0.012101,-0.012335,-0.003709,-0.008186,0.044586,1.076044,0.005935,-0.001975,0.003687,-0.182368,0.041059,1.099833,0.165997,0.048112,1.052254,0.001561,-0.012242,0.351670,533
-0.007091,0.017295,0.009077,0.013321,-0.002125,0.015500,-0.008082,0.044838,1.076453,0.003115,0.007585,0.012288,-0.182605,0.041635,1.100136,0.166441,0.048041,1.052771,0.007932,-0.011075,0.352303,534
