h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,time
0.181434,0.161701,-0.001491,-0.145447,-0.101255,0.002722,-0.022829,-0.176357,1.031620,0.017994,0.030224,0.000615,-0.230186,-0.276399,1.035205,0.184529,-0.076315,1.028034,282
0.193306,0.202019,0.016723,-0.165984,-0.094835,-0.015374,-0.022373,-0.174571,1.031642,0.013661,0.053591,0.000676,-0.223743,-0.269665,1.035763,0.178997,-0.079476,1.027522,283
0.174973,0.201518,0.013690,-0.180043,0.008842,0.040548,-0.022458,-0.171065,1.032546,-0.002535,0.105180,0.027119,-0.217910,-0.262948,1.036219,0.172995,-0.079182,1.028873,284
0.135714,0.167139,-0.006731,-0.184672,0.068349,0.015382,-0.023274,-0.167140,1.032691,-0.024479,0.117744,0.004327,-0.213387,-0.257376,1.035995,0.166839,-0.076903,1.029386,285
0.119482,0.112706,-0.023350,-0.144050,-0.013047,0.066440,-0.023683,-0.165479,1.033409,-0.012284,0.049829,0.021544,-0.209404,-0.253620,1.035216,0.162038,-0.077338,1.031601,286
0.078210,0.096300,-0.036843,-0.119793,-0.012120,0.054381,-0.024376,-0.164076,1.033701,-0.020791,0.042091,0.008769,-0.206797,-0.250410,1.033988,0.158045,-0.077742,1.033414,287
0.055708,0.085190,-0.047761,-0.107425,0.022900,0.062710,-0.025238,-0.162274,1.033950,-0.025858,0.054045,0.007474,-0.204940,-0.247570,1.032396,0.154464,-0.076979,1.035504,288
0.044506,0.063177,-0.039114,-0.081397,0.031464,0.051337,-0.025853,-0.160697,1.034154,-0.018445,0.047321,0.006112,-0.203456,-0.245464,1.031093,0.151751,-0.075930,1.037215,289
0.034509,0.048081,-0.032015,-0.061085,0.065643,0.042032,-0.026296,-0.158802,1.034321,-0.013288,0.056862,0.005010,-0.202306,-0.243861,1.030025,0.149714,-0.073742,1.038616,290
0.021589,0.043276,-0.026221,-0.034221,0.001591,0.016240,-0.026506,-0.158054,1.034154,-0.006316,0.022433,-0.004992,-0.201587,-0.242419,1.029151,0.148574,-0.073689,1.039158,291
0.025701,0.032530,-0.021458,-0.023606,-0.004810,0.031482,-0.026471,-0.157592,1.034322,0.001048,0.013860,0.005014,-0.200730,-0.241334,1.028436,0.147787,-0.073849,1.040207,292
0.023986,0.025924,-0.017567,-0.014844,-0.012124,0.025753,-0.026319,-0.157362,1.034458,0.004571,0.006900,0.004091,-0.199930,-0.240470,1.027851,0.147292,-0.074253,1.041065,293
0.015239,0.022290,0.003211,-0.012506,-0.005705,0.039403,-0.026274,-0.157085,1.035168,0.001366,0.008293,0.021307,-0.199422,-0.239727,1.027958,0.146875,-0.074444,1.042379,294
0.023769,0.017436,-0.014960,-0.011958,0.002142,0.013958,-0.026077,-0.156759,1.035151,0.005905,0.009789,-0.000501,-0.198630,-0.239146,1.027459,0.146477,-0.074372,1.042844,295
0.016219,0.010590,0.023071,-0.025803,0.056476,-0.006766,-0.026236,-0.155641,1.035423,-0.004792,0.033533,0.008154,-0.198089,-0.238793,1.028228,0.145617,-0.072490,1.042619,296
0.019067,0.001620,0.018883,-0.017625,0.041646,-0.005522,-0.026212,-0.154920,1.035646,0.000721,0.021633,0.006680,-0.197454,-0.238739,1.028857,0.145029,-0.071101,1.042434,297
0.006101,-0.002119,0.015471,-0.020325,0.032562,-0.004528,-0.026450,-0.154413,1.035828,-0.007112,0.015222,0.005472,-0.197251,-0.238810,1.029373,0.144351,-0.070016,1.042284,298
0.013436,-0.019382,0.012660,-0.020691,0.022313,-0.003698,-0.026570,-0.154364,1.035978,-0.003627,0.001465,0.004478,-0.196803,-0.239456,1.029795,0.143662,-0.069272,1.042160,299
0.001446,-0.006190,0.010357,-0.001806,-0.045060,-0.003043,-0.026576,-0.155218,1.036100,-0.000180,-0.025624,0.003659,-0.196754,-0.239662,1.030140,0.143602,-0.070774,1.042059,300
-0.002891,-0.012068,0.008494,-0.002597,-0.042236,0.015700,-0.026668,-0.156123,1.036503,-0.002744,-0.027152,0.012099,-0.196851,-0.240064,1.030423,0.143515,-0.072182,1.042582,301
-0.010858,-0.004790,0.006945,0.002755,-0.060286,-0.023389,-0.026803,-0.157208,1.036229,-0.004052,-0.032538,-0.008225,-0.197213,-0.240224,1.030655,0.143607,-0.074192,1.041803,302
-0.010684,-0.000168,0.005693,0.033026,-0.157086,-0.176661,-0.026431,-0.159829,1.033379,0.011171,-0.078627,-0.085480,-0.197569,-0.240230,1.030845,0.144708,-0.079428,1.035914,303
-0.004213,-0.003717,0.004649,0.012182,-0.035370,-0.022906,-0.026298,-0.160480,1.033075,0.003984,-0.019544,-0.009130,-0.197709,-0.240354,1.031000,0.145114,-0.080607,1.035150,304
-0.008551,-0.013725,0.003823,0.037509,-0.055533,-0.123425,-0.025815,-0.161634,1.031082,0.014479,-0.034629,-0.059799,-0.197994,-0.240811,1.031127,0.146364,-0.082458,1.031036,305
-0.010199,-0.014550,0.003119,0.027042,-0.063711,0.003612,-0.025534,-0.162939,1.031194,0.008421,-0.039130,0.003362,-0.198334,-0.241296,1.031231,0.147265,-0.084582,1.031157,306
-0.017791,-0.016743,-0.015163,0.019760,-0.052254,0.002961,-0.025502,-0.164089,1.030990,0.000985,-0.034498,-0.006101,-0.198927,-0.241854,1.030726,0.147924,-0.086323,1.031255,307
-0.046706,-0.007666,0.023135,0.026331,-0.100645,0.038216,-0.025841,-0.165894,1.032013,-0.010188,-0.054156,0.030677,-0.200484,-0.242110,1.031497,0.148802,-0.089678,1.032529,308
-0.056178,-0.020637,0.018944,0.010213,-0.086623,-0.004510,-0.026607,-0.167682,1.032254,-0.022983,-0.053630,0.007217,-0.202357,-0.242798,1.032128,0.149142,-0.092566,1.032379,309
-0.053958,-0.016373,0.015521,0.009346,-0.071453,-0.003687,-0.027351,-0.169145,1.032451,-0.022306,-0.043913,0.005915,-0.204155,-0.243343,1.032646,0.149454,-0.094947,1.032256,310
-0.061576,-0.005999,0.030642,0.010115,-0.056118,-0.055833,-0.028208,-0.170181,1.032031,-0.025730,-0.031059,-0.012596,-0.206208,-0.243543,1.033667,0.149791,-0.096818,1.030395,311
-0.048276,-0.010985,0.025091,0.000868,-0.222633,-0.045726,-0.028999,-0.174074,1.031687,-0.023704,-0.116808,-0.010314,-0.207817,-0.243909,1.034503,0.149820,-0.104239,1.028871,312
-0.057580,0.010206,0.056788,0.014322,-0.129734,0.015399,-0.029720,-0.176066,1.032890,-0.021629,-0.059764,0.036092,-0.209736,-0.243569,1.036396,0.150297,-0.108564,1.029384,313
-0.061210,0.032918,0.046484,0.026326,-0.145394,0.012606,-0.030301,-0.177941,1.033875,-0.017442,-0.056238,0.029547,-0.211777,-0.242472,1.037946,0.151175,-0.113410,1.029804,314
-0.056847,0.032761,0.074784,0.032236,-0.155342,0.028156,-0.030711,-0.179984,1.035591,-0.012305,-0.061291,0.051470,-0.213672,-0.241380,1.040439,0.152249,-0.118588,1.030743,315
-0.041122,0.058012,0.117170,0.024590,-0.181074,0.040991,-0.030987,-0.182035,1.038227,-0.008266,-0.061531,0.079079,-0.215042,-0.239446,1.044344,0.153069,-0.124624,1.032109,316
-0.055132,0.024029,0.058497,0.026300,-0.183792,-0.002207,-0.031467,-0.184698,1.039165,-0.014416,-0.079881,0.028145,-0.216880,-0.238645,1.046294,0.153946,-0.130750,1.032035,317
-0.030860,0.031112,0.142393,0.015252,-0.244578,-0.106487,-0.031727,-0.188256,1.039763,-0.007804,-0.106733,0.017953,-0.217909,-0.237608,1.051041,0.154454,-0.138903,1.028486,318
-0.047413,0.066726,0.174794,0.003838,-0.232183,-0.104256,-0.032454,-0.191013,1.040939,-0.021787,-0.082728,0.035269,-0.219489,-0.235384,1.056867,0.154582,-0.146642,1.025011,319
-0.042571,0.042375,0.104170,0.025976,-0.129407,-0.016440,-0.032730,-0.192464,1.042401,-0.008298,-0.043516,0.043867,-0.220908,-0.233971,1.060339,0.155448,-0.150956,1.024463,320
-0.049188,0.021156,0.085280,0.017399,-0.145044,0.004041,-0.033260,-0.194528,1.043890,-0.015895,-0.061944,0.044661,-0.222548,-0.233266,1.063182,0.156028,-0.155791,1.024597,321
-0.054347,0.029120,0.050561,0.007155,-0.165573,-0.048859,-0.034047,-0.196803,1.043918,-0.023596,-0.068226,0.000851,-0.224359,-0.232296,1.064867,0.156266,-0.161310,1.022969,322
0.009204,0.069083,0.139046,0.027597,-0.086995,0.029765,-0.033433,-0.197101,1.046732,0.018400,-0.008957,0.084404,-0.224053,-0.229993,1.069502,0.157186,-0.164210,1.023961,323
0.027690,0.121823,0.174018,0.018149,-0.070357,0.024376,-0.032669,-0.196243,1.050038,0.022920,0.025733,0.099195,-0.223130,-0.225932,1.075303,0.157791,-0.166555,1.024773,324
-0.048799,0.164556,0.102228,0.017314,-0.072106,0.037665,-0.033194,-0.194703,1.052370,-0.015743,0.046225,0.069948,-0.224756,-0.220447,1.078710,0.158368,-0.168958,1.026029,325
-0.029491,0.076784,0.043977,0.019225,-0.061586,0.013150,-0.033365,-0.194449,1.053322,-0.005133,0.007599,0.028564,-0.225739,-0.217887,1.080176,0.159009,-0.171011,1.026467,326
-0.068857,0.225817,0.055801,0.000282,-0.133141,-0.076214,-0.034508,-0.192905,1.052982,-0.034288,0.046338,-0.010207,-0.228035,-0.210360,1.082036,0.159019,-0.175449,1.023927,327
-0.035406,-0.016510,0.006216,0.023765,-0.019796,0.060103,-0.034702,-0.193510,1.054087,-0.005820,-0.018153,0.033159,-0.229215,-0.210910,1.082244,0.159811,-0.176109,1.025930,328
0.054958,0.104903,0.207800,0.018672,-0.030712,0.013679,-0.033475,-0.192273,1.057778,0.036815,0.037095,0.110739,-0.227383,-0.207414,1.089170,0.160433,-0.177133,1.026386,329
-0.077754,0.081642,0.046871,-0.005792,-0.129782,-0.092833,-0.034867,-0.193076,1.057012,-0.041773,-0.024070,-0.022981,-0.229975,-0.204692,1.090733,0.160240,-0.181459,1.023292,330
-0.088967,-0.003308,-0.060600,0.034040,0.060803,0.210421,-0.035783,-0.192117,1.059509,-0.027463,0.028747,0.074912,-0.232940,-0.204803,1.088713,0.161375,-0.179432,1.030306,331
-0.079678,0.080035,0.049367,0.017370,-0.076455,0.025420,-0.036821,-0.192058,1.060756,-0.031154,0.001790,0.037394,-0.235596,-0.202135,1.090358,0.161954,-0.181981,1.031153,332
0.005172,0.103187,0.184708,-0.006824,-0.159135,-0.014745,-0.036849,-0.192990,1.063588,-0.000826,-0.027974,0.084980,-0.235424,-0.198695,1.096515,0.161726,-0.187285,1.030662,333
-0.018848,0.122577,0.130177,0.050672,-0.003034,0.114384,-0.036318,-0.190998,1.067664,0.015912,0.059772,0.122280,-0.236052,-0.194609,1.100854,0.163415,-0.187386,1.034474,334
-0.093789,0.243718,0.023865,0.052147,-0.039091,0.112174,-0.037012,-0.187587,1.069932,-0.020821,0.102314,0.068021,-0.239178,-0.186485,1.101650,0.165154,-0.188689,1.038214,335
-0.013248,0.096518,0.123303,0.056143,-0.049197,0.091846,-0.036297,-0.186799,1.073518,0.021447,0.023660,0.107574,-0.239620,-0.183268,1.105760,0.167025,-0.190329,1.041275,336
0.024432,0.037372,0.164927,0.003336,-0.284897,-0.156738,-0.035835,-0.190924,1.073654,0.013884,-0.123762,0.004091,-0.238805,-0.182022,1.111257,0.167136,-0.199826,1.036051,337
-0.072670,0.202205,0.050025,-0.010094,-0.288666,-0.179207,-0.037214,-0.192365,1.071501,-0.041382,-0.043231,-0.064588,-0.241228,-0.175282,1.112925,0.166800,-0.209448,1.030077,338
-0.102945,0.324107,-0.041778,-0.015116,-0.265705,-0.129865,-0.039182,-0.191392,1.068640,-0.059031,0.029200,-0.085824,-0.244659,-0.164479,1.111532,0.166296,-0.218305,1.025748,339
-0.070048,0.411508,-0.074737,0.057136,-0.061753,0.104399,-0.039397,-0.185563,1.069135,-0.006456,0.174877,0.014831,-0.246994,-0.150762,1.109041,0.168200,-0.220363,1.029228,340
-0.070548,0.384272,-0.040991,-0.031492,-0.289641,-0.074043,-0.041098,-0.183985,1.067217,-0.051020,0.047316,-0.057517,-0.249346,-0.137953,1.107675,0.167151,-0.230018,1.026760,341
-0.049800,0.389103,-0.053755,0.001192,-0.235882,-0.094861,-0.041908,-0.181432,1.064740,-0.024304,0.076611,-0.074308,-0.251006,-0.124983,1.105883,0.167190,-0.237881,1.023598,342
-0.071388,0.270073,-0.003487,0.021489,-0.204661,-0.060600,-0.042739,-0.180341,1.063672,-0.024950,0.032706,-0.032043,-0.253385,-0.115980,1.105767,0.167907,-0.244703,1.021578,343
-0.080287,0.221368,0.038220,0.006990,-0.231516,-0.133903,-0.043961,-0.180511,1.062078,-0.036649,-0.005074,-0.047843,-0.256062,-0.108601,1.107041,0.168140,-0.252420,1.017115,344
-0.063734,0.218090,0.031300,0.007098,-0.201304,-0.042408,-0.044905,-0.180231,1.061893,-0.028318,0.008393,-0.005550,-0.258186,-0.101332,1.108084,0.168376,-0.259130,1.015701,345
-0.049313,0.218709,0.005021,-0.009013,-0.196150,-0.051695,-0.045877,-0.179855,1.061115,-0.029163,0.011280,-0.023339,-0.259830,-0.094041,1.108251,0.168076,-0.265669,1.013978,346
-0.055013,0.153955,0.024712,-0.025546,-0.184282,-0.042315,-0.047220,-0.180360,1.060821,-0.040280,-0.015163,-0.008801,-0.261664,-0.088909,1.109075,0.167224,-0.271811,1.012567,347
0.026714,0.352543,-0.041174,-0.021951,-0.151836,-0.017681,-0.047140,-0.177015,1.059840,0.002381,0.100354,-0.029429,-0.260773,-0.077158,1.107703,0.166493,-0.276872,1.011978,348
0.018110,0.279521,-0.053916,0.049180,0.036170,0.179272,-0.046019,-0.171754,1.061929,0.033645,0.157845,0.062678,-0.260170,-0.067841,1.105905,0.168132,-0.275667,1.017954,349
0.011765,0.242507,-0.023936,-0.038625,-0.150578,-0.029905,-0.046466,-0.170222,1.061032,-0.013430,0.045964,-0.026919,-0.259777,-0.059757,1.105108,0.166845,-0.280686,1.016957,350
0.010530,0.206161,-0.019605,-0.030702,-0.109092,-0.024490,-0.046803,-0.168604,1.060297,-0.010086,0.048535,-0.022048,-0.259426,-0.052885,1.104454,0.165821,-0.284323,1.016140,351
0.005322,0.159384,-0.036246,-0.045105,-0.085053,-0.020052,-0.047466,-0.167365,1.059359,-0.019891,0.037166,-0.028149,-0.259249,-0.047572,1.103246,0.164318,-0.287158,1.015472,352
0.016218,0.139768,-0.029669,-0.038972,-0.069037,0.000762,-0.047845,-0.166186,1.058877,-0.011377,0.035365,-0.014452,-0.258708,-0.042913,1.102257,0.163019,-0.289459,1.015497,353
0.011750,0.108583,-0.024294,-0.030382,-0.038575,-0.033610,-0.048155,-0.165019,1.057912,-0.009316,0.035004,-0.028954,-0.258317,-0.039294,1.101447,0.162006,-0.290745,1.014377,354
-0.049130,-0.081630,0.020632,-0.007848,0.001188,-0.027527,-0.049105,-0.166360,1.057797,-0.028489,-0.040221,-0.003448,-0.259954,-0.042015,1.102135,0.161744,-0.290705,1.013460,355
-0.057191,-0.206065,0.057993,-0.013433,0.002822,-0.022541,-0.050282,-0.169747,1.058388,-0.035312,-0.101622,0.017724,-0.261861,-0.048884,1.104068,0.161296,-0.290611,1.012708,356
-0.032540,-0.077345,0.006362,-0.004126,0.018974,-0.018457,-0.050893,-0.170720,1.058187,-0.018333,-0.029185,-0.006044,-0.262945,-0.051462,1.104280,0.161159,-0.289979,1.012093,357
-0.030981,-0.338355,0.046316,-0.004344,0.017354,-0.032058,-0.051482,-0.176070,1.058424,-0.017663,-0.160501,0.007128,-0.263978,-0.062740,1.105824,0.161014,-0.289400,1.011024,358
-0.017445,-0.331939,0.037912,-0.005814,0.011454,-0.026253,-0.051870,-0.181412,1.058618,-0.011629,-0.160242,0.005829,-0.264560,-0.073805,1.107088,0.160820,-0.289018,1.010149,359
0.000015,-0.262477,0.031056,-0.003098,0.017354,-0.021508,-0.051921,-0.185497,1.058778,-0.001541,-0.122562,0.004774,-0.264559,-0.082554,1.108123,0.160717,-0.288440,1.009432,360
0.010040,-0.243955,0.004789,-0.016887,0.009368,-0.017585,-0.052035,-0.189407,1.058564,-0.003423,-0.117293,-0.006398,-0.264224,-0.090686,1.108282,0.160154,-0.288128,1.008846,361
0.026237,-0.190119,-0.016533,0.003718,0.031072,-0.014405,-0.051536,-0.192058,1.058049,0.014978,-0.079523,-0.015467,-0.263350,-0.097023,1.107731,0.160278,-0.287092,1.008366,362
0.033492,-0.160373,-0.033882,-0.007069,0.016181,-0.028657,-0.051095,-0.194461,1.057006,0.013211,-0.072096,-0.031271,-0.262233,-0.102369,1.106602,0.160043,-0.286552,1.007411,363
0.033492,-0.160373,-0.033882,-0.007069,0.016181,-0.028657,-0.051095,-0.194461,1.057006,0.013211,-0.072096,-0.031271,-0.262233,-0.102369,1.106602,0.160043,-0.286552,1.007411,364
0.056846,-0.108608,-0.067985,0.022371,0.034971,-0.023457,-0.049775,-0.195688,1.055482,0.039608,-0.036819,-0.045719,-0.260339,-0.105989,1.104336,0.160788,-0.285387,1.006629,365
-0.055320,-0.223153,-0.267727,0.022300,0.039902,-0.035949,-0.050326,-0.198742,1.050421,-0.016510,-0.091625,-0.151842,-0.262183,-0.113428,1.095412,0.161532,-0.284057,1.005431,366
-0.045277,-0.211805,-0.274436,0.020365,0.033533,-0.046098,-0.050741,-0.201713,1.045079,-0.012456,-0.089136,-0.160267,-0.263692,-0.120488,1.086264,0.162210,-0.282939,1.003894,367
-0.025599,-0.165773,-0.260936,0.020860,0.030346,-0.037748,-0.050820,-0.203971,1.040101,-0.002369,-0.067714,-0.149338,-0.264545,-0.126014,1.077566,0.162906,-0.281927,1.002636,368
-0.021000,-0.169139,-0.231586,0.032212,0.037299,-0.047443,-0.050633,-0.206168,1.035450,0.005606,-0.065920,-0.139518,-0.265245,-0.131652,1.069846,0.163979,-0.280684,1.001054,369
-0.005700,-0.136000,-0.207435,0.039847,0.038395,-0.005643,-0.050064,-0.207795,1.031899,0.017074,-0.048803,-0.106537,-0.265435,-0.136185,1.062932,0.165308,-0.279404,1.000866,370
0.003775,-0.108009,-0.187558,0.024346,0.032156,-0.021279,-0.049595,-0.209059,1.028418,0.014060,-0.037926,-0.104420,-0.265309,-0.139785,1.056680,0.166119,-0.278332,1.000157,371
0.012712,-0.083397,-0.153551,0.115523,0.241619,0.171547,-0.047458,-0.206422,1.028718,0.064117,0.079111,0.008998,-0.264886,-0.142565,1.051561,0.169970,-0.270278,1.005875,372
0.020019,-0.096786,-0.143327,0.014218,-0.015497,-0.065056,-0.046887,-0.208293,1.025245,0.017119,-0.056141,-0.104191,-0.264218,-0.145791,1.046784,0.170444,-0.270795,1.003707,373
0.024850,-0.070751,-0.117352,0.016273,-0.008927,-0.053265,-0.046202,-0.209621,1.022402,0.020561,-0.039839,-0.085309,-0.263390,-0.148150,1.042872,0.170986,-0.271093,1.001931,374
0.024744,-0.027580,-0.096084,0.018462,-0.006748,-0.043616,-0.045482,-0.210193,1.020073,0.021603,-0.017164,-0.069848,-0.262565,-0.149069,1.039669,0.171602,-0.271318,1.000477,375
0.026632,-0.025891,-0.096159,0.017170,-0.002292,-0.035698,-0.044752,-0.210663,1.017876,0.021901,-0.014092,-0.065929,-0.261677,-0.149932,1.036464,0.172174,-0.271394,0.999287,376
0.020672,-0.027806,-0.078725,0.011105,-0.010110,-0.029240,-0.044222,-0.211295,1.016076,0.015889,-0.018958,-0.053980,-0.260988,-0.150859,1.033840,0.172544,-0.271731,0.998313,377
0.020883,-0.015582,-0.064452,0.017894,-0.006532,-0.007390,-0.043576,-0.211664,1.014879,0.019388,-0.011057,-0.035924,-0.260292,-0.151378,1.031692,0.173141,-0.271949,0.998066,378
0.016842,-0.026818,-0.052779,0.018636,-0.015428,0.010614,-0.042984,-0.212368,1.014176,0.017739,-0.021123,-0.021082,-0.259731,-0.152272,1.029932,0.173762,-0.272463,0.998420,379
0.001548,-0.011724,-0.025710,0.020149,-0.016982,-0.007966,-0.042623,-0.212846,1.013615,0.010848,-0.014353,-0.016837,-0.259679,-0.152663,1.029075,0.174434,-0.273029,0.998155,380
-0.008944,-0.005583,-0.021046,0.017188,-0.033843,-0.006527,-0.042485,-0.213503,1.013155,0.004122,-0.019712,-0.013787,-0.259977,-0.152849,1.028374,0.175006,-0.274157,0.997937,381
-0.030313,0.009057,0.000372,0.049018,-0.007298,0.028054,-0.042174,-0.213474,1.013629,0.009353,0.000879,0.014212,-0.260988,-0.152547,1.028386,0.176640,-0.274400,0.998872,382
-0.051201,0.019892,0.000311,0.040820,-0.042455,-0.010427,-0.042347,-0.213850,1.013461,-0.005191,-0.011281,-0.005057,-0.262695,-0.151884,1.028396,0.178001,-0.275816,0.998525,383
-0.068453,0.021262,0.035795,0.073094,-0.020570,-0.008537,-0.042269,-0.213838,1.013915,0.002321,0.000346,0.013629,-0.264976,-0.151176,1.029590,0.180438,-0.276501,0.998240,384
-0.092840,0.048665,0.029322,0.077994,-0.035769,0.009654,-0.042517,-0.213623,1.014564,-0.007423,0.006448,0.019487,-0.268071,-0.149553,1.030567,0.183037,-0.277694,0.998562,385
-0.116276,0.031992,0.041943,0.088773,-0.051050,0.007909,-0.042975,-0.213941,1.015395,-0.013752,-0.009529,0.024927,-0.271947,-0.148487,1.031965,0.185996,-0.279395,0.998825,386
-0.136843,0.018606,0.070596,0.101954,-0.045526,0.023233,-0.043557,-0.214390,1.016959,-0.017444,-0.013460,0.046914,-0.276508,-0.147867,1.034318,0.189395,-0.280913,0.999600,387
-0.140527,0.022109,0.094485,0.119958,-0.047568,0.019020,-0.043900,-0.214814,1.018851,-0.010284,-0.012729,0.056752,-0.281192,-0.147130,1.037468,0.193393,-0.282498,1.000234,388
-0.146013,0.042167,0.095912,0.138735,-0.038335,0.015578,-0.044021,-0.214750,1.020709,-0.003639,0.001916,0.055747,-0.286060,-0.145724,1.040665,0.198018,-0.283776,1.000753,389
-0.155794,0.021843,0.097153,0.145960,-0.023522,0.012739,-0.044185,-0.214778,1.022541,-0.004917,-0.000840,0.054946,-0.291253,-0.144996,1.043903,0.202883,-0.284560,1.001178,390
-0.152139,0.012162,0.098337,0.147981,-0.015949,0.010432,-0.044254,-0.214841,1.024353,-0.002079,-0.001893,0.054384,-0.296324,-0.144591,1.047181,0.207816,-0.285092,1.001526,391
-0.136410,0.002751,0.080513,0.130394,-0.023220,0.025402,-0.044354,-0.215182,1.026119,-0.003008,-0.010234,0.052958,-0.300871,-0.144499,1.049865,0.212162,-0.285866,1.002372,392
-0.106112,0.007168,0.065904,0.107249,-0.003542,0.020796,-0.044335,-0.215122,1.027564,0.000569,0.001813,0.043348,-0.304408,-0.144260,1.052062,0.215737,-0.285984,1.003065,393
-0.077712,-0.010220,0.035180,0.066572,-0.001127,0.017027,-0.044521,-0.215311,1.028434,-0.005570,-0.005673,0.026107,-0.306998,-0.144601,1.053234,0.217956,-0.286022,1.003633,394
-0.011716,-0.020184,0.010167,-0.002928,0.032443,0.013944,-0.044765,-0.215107,1.028836,-0.007322,0.006130,0.012052,-0.307389,-0.145274,1.053573,0.217859,-0.284940,1.004098,395
0.062463,-0.036366,-0.046921,-0.096546,0.046683,-0.022194,-0.045333,-0.214935,1.027684,-0.017041,0.005158,-0.034554,-0.305307,-0.146486,1.052009,0.214641,-0.283384,1.003358,396
0.162832,-0.052618,-0.074658,-0.184775,0.061775,-0.051366,-0.045699,-0.214782,1.025583,-0.010972,0.004579,-0.063014,-0.299879,-0.148240,1.049521,0.208482,-0.281325,1.001646,397
0.233843,-0.025096,-0.114627,-0.269111,0.071336,-0.074853,-0.046287,-0.214012,1.022425,-0.017634,0.023121,-0.094739,-0.292084,-0.149076,1.045700,0.199511,-0.278947,0.999151,398
0.315187,-0.031332,-0.076118,-0.340819,0.083282,-0.061288,-0.046714,-0.213146,1.020135,-0.012816,0.025975,-0.068704,-0.281578,-0.150121,1.043163,0.188151,-0.276171,0.997108,399
0.417143,0.054088,0.140280,-0.376195,0.088930,-0.066420,-0.046031,-0.210762,1.021366,0.020474,0.071509,0.036929,-0.267673,-0.148318,1.047839,0.175611,-0.273207,0.994894,400
0.355117,0.069149,0.114856,-0.368097,0.082083,-0.054388,-0.046248,-0.208242,1.022374,-0.006490,0.075616,0.030234,-0.255836,-0.146013,1.051667,0.163341,-0.270470,0.993081,401
0.281768,0.065878,0.075005,-0.316334,0.083007,-0.092692,-0.046824,-0.205760,1.022079,-0.017283,0.074442,-0.008841,-0.246444,-0.143817,1.054167,0.152796,-0.267704,0.989991,402
0.117484,-0.052837,-0.157510,-0.252751,0.096762,-0.091751,-0.049078,-0.205028,1.017925,-0.067633,0.021963,-0.124633,-0.242528,-0.145578,1.048917,0.144371,-0.264478,0.986933,403
0.075850,-0.031776,-0.111333,-0.201617,0.063188,-0.075118,-0.051174,-0.204505,1.014817,-0.062883,0.015706,-0.093226,-0.239999,-0.146637,1.045206,0.137651,-0.262372,0.984429,404
0.040589,-0.040108,-0.108773,-0.760932,0.241783,-0.426264,-0.063180,-0.201143,1.005900,-0.360171,0.100838,-0.267516,-0.238646,-0.147974,1.041580,0.112286,-0.254312,0.970220,405
0.019026,-0.046931,-0.089053,0.000000,0.000000,0.000000,-0.062863,-0.201925,1.004416,0.009513,-0.023466,-0.044528,-0.238012,-0.149539,1.038612,0.112286,-0.254312,0.970220,406
0.021650,-0.010174,-0.055289,0.650102,1.558639,1.942813,-0.051667,-0.176118,1.035875,0.335876,0.774233,0.943766,-0.237291,-0.149878,1.036769,0.133956,-0.202358,1.034980,407
0.125871,0.146744,0.194185,0.000000,0.000000,0.000000,-0.049569,-0.173672,1.039111,0.062936,0.073372,0.097089,-0.233095,-0.144986,1.043242,0.133956,-0.202358,1.034980,408
-0.001544,-0.024500,-0.062757,0.011875,0.010134,0.000000,-0.049397,-0.173911,1.038065,0.005166,-0.007183,-0.031378,-0.233146,-0.145803,1.041150,0.134352,-0.202020,1.034980,409
-0.013066,-0.032919,-0.051377,0.023919,0.007105,0.000000,-0.049216,-0.174342,1.037209,0.005427,-0.012907,-0.025685,-0.233582,-0.146900,1.039437,0.135150,-0.201783,1.034980,410
0.084768,0.133948,0.218360,0.032634,-0.024156,0.036010,-0.047259,-0.172512,1.041448,0.058701,0.054896,0.127183,-0.230756,-0.142435,1.046716,0.136237,-0.202588,1.036181,411
0.015628,0.092166,0.083038,0.057488,-0.023616,0.011419,-0.046041,-0.171369,1.043023,0.036558,0.034275,0.047228,-0.230235,-0.139363,1.049484,0.138154,-0.203376,1.036561,412
0.031596,0.097420,0.183245,0.067864,-0.022539,0.027412,-0.044383,-0.170121,1.046533,0.049730,0.037440,0.105329,-0.229182,-0.136116,1.055592,0.140416,-0.204127,1.037475,413
0.002079,0.056417,0.150036,0.088791,-0.044144,0.004377,-0.042869,-0.169917,1.049107,0.045435,0.006136,0.077208,-0.229113,-0.134235,1.060593,0.143375,-0.205598,1.037621,414
-0.153833,-0.152567,-0.103261,0.041900,-0.278255,-0.254141,-0.044734,-0.177097,1.043150,-0.055966,-0.215410,-0.178703,-0.234241,-0.139321,1.057151,0.144772,-0.214874,1.029150,415
-0.164595,-0.116533,-0.084561,0.074438,-0.246489,-0.240676,-0.046237,-0.183147,1.037730,-0.045078,-0.181511,-0.162617,-0.239727,-0.143205,1.054332,0.147253,-0.223090,1.021127,416
-0.172562,-0.098336,-0.032773,0.119635,-0.193196,-0.180799,-0.047119,-0.188006,1.034170,-0.026464,-0.145766,-0.106788,-0.245479,-0.146483,1.053240,0.151241,-0.229530,1.015100,417
