h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,hand_distance,time
0.126574,0.060759,-0.036685,-0.113307,0.057625,0.028841,-0.010836,0.067875,0.902507,0.006634,0.059192,-0.003923,-0.130427,0.065231,0.921176,0.108756,0.070519,0.883838,-0.132014,0.115113,0.242138,737
0.115054,0.045568,-0.030034,-0.118720,0.067087,-0.054172,-0.010897,0.069752,0.901104,-0.001833,0.056328,-0.042102,-0.126592,0.066749,0.920175,0.104798,0.072755,0.882032,-0.119535,0.106575,0.234590,738
0.088822,0.046440,-0.024610,-0.100058,0.043237,-0.031555,-0.011084,0.071247,0.900168,-0.005618,0.044838,-0.028083,-0.123632,0.068297,0.919355,0.101463,0.074196,0.880980,-0.092863,0.092184,0.228419,739
0.069924,0.041324,-0.020124,-0.067981,0.021605,0.039155,-0.011052,0.072296,0.900485,0.000971,0.031465,0.009516,-0.121301,0.069675,0.918684,0.099197,0.074916,0.882285,-0.073217,0.072924,0.223543,740
0.064096,0.032592,-0.016481,0.012599,0.043909,0.071912,-0.009774,0.073571,0.901409,0.038347,0.038251,0.027714,-0.119164,0.070761,0.918135,0.099617,0.076380,0.884682,-0.066657,-0.002699,0.221395,741
0.057039,0.022992,-0.013499,0.006773,0.033803,0.058866,-0.008710,0.074517,0.902165,0.031906,0.028398,0.022683,-0.117263,0.071528,0.917685,0.099843,0.077507,0.886645,-0.058980,0.000705,0.219395,742
0.035918,0.023399,0.002995,0.006493,0.027983,0.048194,-0.008003,0.075374,0.903018,0.021206,0.025691,0.025595,-0.116066,0.072308,0.917785,0.100059,0.078440,0.888251,-0.035826,-0.000695,0.218220,743
0.032164,0.019110,0.002443,0.001261,0.018904,0.039454,-0.007446,0.076007,0.903716,0.016713,0.019007,0.020948,-0.114994,0.072945,0.917866,0.100101,0.079070,0.889566,-0.032098,0.003361,0.217035,744
0.026169,0.009844,-0.012027,0.003412,0.016478,0.032315,-0.006953,0.076446,0.904054,0.014790,0.013161,0.010144,-0.114121,0.073273,0.917465,0.100215,0.079619,0.890643,-0.027737,0.000143,0.216101,745
0.018142,0.007045,0.004182,0.007843,0.019158,0.026447,-0.006520,0.076883,0.904565,0.012992,0.013101,0.015314,-0.113517,0.073508,0.917605,0.100476,0.080258,0.891525,-0.017714,-0.005183,0.215682,746
0.009289,0.006630,0.003433,0.006809,0.015668,0.021653,-0.006252,0.077254,0.904983,0.008049,0.011149,0.012544,-0.113207,0.073729,0.917719,0.100703,0.080780,0.892247,-0.009030,-0.004711,0.215537,747
0.008373,0.004515,0.002806,-0.075229,0.007447,-0.087102,-0.007366,0.077454,0.903578,-0.033428,0.005981,-0.042148,-0.112928,0.073879,0.917813,0.098196,0.081028,0.889343,-0.008070,0.062629,0.213154,748
0.011086,-0.001656,0.002294,-0.069265,-0.006924,-0.071322,-0.008336,0.077311,0.902427,-0.029090,-0.004290,-0.034515,-0.112558,0.073824,0.917889,0.095887,0.080797,0.886966,-0.010569,0.058246,0.210842,749
0.011071,-0.001146,0.001881,-0.063478,-0.001279,-0.058388,-0.009209,0.077270,0.901486,-0.026203,-0.001213,-0.028253,-0.112189,0.073786,0.917952,0.093771,0.080755,0.885020,-0.010591,0.053476,0.208693,750
0.015566,-0.005587,-0.012501,-0.052032,0.000760,-0.047801,-0.009817,0.077190,0.900481,-0.018233,-0.002413,-0.030152,-0.111670,0.073600,0.917535,0.092037,0.080780,0.883426,-0.017212,0.043371,0.206668,751
0.005469,0.005183,0.003805,-0.046129,-0.002334,-0.039135,-0.010495,0.077237,0.899892,-0.020330,0.001424,-0.017663,-0.111488,0.073772,0.917662,0.090499,0.080702,0.882122,-0.004899,0.038706,0.205207,752
0.007949,-0.001742,0.003113,-0.027162,0.006848,-0.019192,-0.010815,0.077322,0.899624,-0.009607,0.002553,-0.008039,-0.111223,0.073714,0.917766,0.089594,0.080931,0.881482,-0.007202,0.023060,0.204196,753
0.000560,0.005076,0.002548,-0.035093,0.002572,-0.028567,-0.011390,0.077450,0.899190,-0.017266,0.003824,-0.013011,-0.111204,0.073883,0.917851,0.088424,0.081016,0.880530,-0.000260,0.029137,0.203212,754
-0.008449,0.005950,0.002097,-0.025311,0.012428,-0.023387,-0.011953,0.077756,0.898835,-0.016880,0.009189,-0.010645,-0.111486,0.074082,0.917921,0.087580,0.081431,0.879750,0.008471,0.019990,0.202826,755
0.003916,-0.006526,-0.026302,-0.025434,-0.002072,-0.019147,-0.012312,0.077613,0.898078,-0.010759,-0.004299,-0.022725,-0.111356,0.073864,0.917044,0.086732,0.081361,0.879112,-0.008545,0.021441,0.201826,756
-0.001074,-0.010363,-0.021522,-0.005776,0.007318,-0.002822,-0.012426,0.077562,0.897672,-0.003425,-0.001522,-0.012170,-0.111391,0.073519,0.916326,0.086540,0.081605,0.879018,-0.002513,0.004856,0.201579,757
-0.011499,0.002759,0.024503,0.018262,-0.015438,0.063023,-0.012313,0.077351,0.899131,0.003381,-0.006339,0.043763,-0.111775,0.073611,0.917143,0.087149,0.081091,0.881119,0.015569,-0.006164,0.202297,758
-0.023749,-0.029958,-0.008104,0.016152,-0.027072,0.038404,-0.012440,0.076400,0.899636,-0.003799,-0.028515,0.015149,-0.112566,0.072612,0.916873,0.087687,0.080188,0.882399,0.023130,-0.008387,0.203340,759
-0.044867,-0.131745,-0.048290,0.053766,-0.049008,-0.059064,-0.012291,0.073388,0.897847,0.004449,-0.090376,-0.053676,-0.114062,0.068221,0.915263,0.089479,0.078555,0.880430,0.042618,-0.060430,0.206758,760
-0.138901,-0.133659,0.044482,0.108998,-0.147197,-0.098559,-0.012790,0.068707,0.896945,-0.014951,-0.140428,-0.027040,-0.118692,0.063765,0.916746,0.093112,0.073648,0.877145,0.150682,-0.118380,0.215701,761
-0.277514,-0.157159,0.022221,0.219811,-0.168708,-0.017765,-0.013751,0.063276,0.897020,-0.028852,-0.162934,0.002228,-0.127942,0.058527,0.917487,0.100439,0.068025,0.876553,0.283277,-0.212413,0.232216,762
-0.390909,-0.176149,0.032396,0.306333,-0.174838,0.011092,-0.015161,0.057426,0.897744,-0.042288,-0.175493,0.021744,-0.140973,0.052655,0.918567,0.110650,0.062197,0.876922,0.397264,-0.293664,0.255224,763
-0.416058,-0.177438,0.084141,0.379273,-0.166571,0.035015,-0.015774,0.051692,0.899730,-0.018392,-0.172004,0.059579,-0.154841,0.046741,0.921371,0.123293,0.056644,0.878089,0.430024,-0.363293,0.281656,764
-0.400908,-0.157869,0.112975,0.423006,-0.139629,0.041724,-0.015406,0.046734,0.902309,0.011049,-0.148749,0.077350,-0.168205,0.041478,0.925137,0.137393,0.051990,0.879480,0.418329,-0.407211,0.309168,765
-0.379939,-0.148083,0.122321,0.442083,-0.133121,0.021098,-0.014370,0.042047,0.904699,0.031072,-0.140602,0.071710,-0.180869,0.036542,0.929215,0.152129,0.047553,0.880184,0.398336,-0.429710,0.336769,766
-0.343176,-0.118741,0.115197,0.412133,-0.110374,0.043482,-0.013221,0.038229,0.907344,0.034479,-0.114557,0.079340,-0.192309,0.032584,0.933054,0.165867,0.043874,0.881633,0.359593,-0.398134,0.362024,767
-0.308935,-0.099881,0.109427,0.371578,-0.106732,0.035605,-0.012177,0.034785,0.909761,0.031322,-0.103307,0.072516,-0.202606,0.029255,0.936702,0.178253,0.040316,0.882820,0.323955,-0.359709,0.384811,768
-0.277250,-0.101597,0.089604,0.331956,-0.092874,0.042359,-0.011265,0.031544,0.911960,0.027353,-0.097236,0.065981,-0.211848,0.025868,0.939689,0.189318,0.037220,0.884232,0.289642,-0.320299,0.405140,769
-0.236531,-0.084594,0.088577,0.286153,-0.076087,0.047958,-0.010438,0.028866,0.914236,0.024811,-0.080340,0.068268,-0.219732,0.023048,0.942641,0.198857,0.034684,0.885830,0.248531,-0.274904,0.422587,770
-0.195839,-0.073244,0.072518,0.237932,-0.071655,0.039280,-0.009736,0.026451,0.916099,0.021046,-0.072449,0.055901,-0.226260,0.020607,0.945059,0.206788,0.032295,0.887140,0.205610,-0.228626,0.437060,771
-0.155875,-0.067480,0.059373,0.196574,-0.058097,0.045496,-0.009058,0.024358,0.917847,0.020349,-0.062789,0.052434,-0.231456,0.018358,0.947038,0.213340,0.030359,0.888656,0.164023,-0.187361,0.448772,772
-0.124716,-0.054650,0.063926,0.158962,-0.055165,0.023893,-0.008487,0.022528,0.919311,0.017123,-0.054907,0.043910,-0.235613,0.016536,0.949169,0.218639,0.028520,0.889453,0.133368,-0.152996,0.458317,773
-0.096270,-0.039362,0.052330,0.126944,-0.036763,0.019575,-0.007976,0.021259,0.920509,0.015337,-0.038062,0.035952,-0.238822,0.015224,0.950913,0.222870,0.027294,0.890105,0.103264,-0.122307,0.465836,774
-0.072284,-0.030029,0.042851,0.104427,-0.035802,0.016024,-0.007440,0.020162,0.921490,0.016072,-0.032916,0.029438,-0.241232,0.014223,0.952341,0.226351,0.026101,0.890639,0.078000,-0.100500,0.471786,775
-0.061643,-0.024645,0.050477,0.082262,-0.037767,-0.000166,-0.007097,0.019122,0.922329,0.010310,-0.031206,0.025156,-0.243287,0.013401,0.954024,0.229093,0.024842,0.890634,0.068381,-0.080624,0.476752,776
-0.048461,-0.020508,0.025924,0.062038,-0.024351,-0.000136,-0.006870,0.018374,0.922759,0.006789,-0.022429,0.012892,-0.244902,0.012718,0.954888,0.231161,0.024030,0.890629,0.051962,-0.060908,0.480514,777
-0.037103,-0.015910,0.021238,0.043689,-0.019386,-0.000114,-0.006761,0.017786,0.923111,0.003293,-0.017648,0.010563,-0.246139,0.012188,0.955596,0.232617,0.023384,0.890625,0.039979,-0.042847,0.483274,778
-0.029466,-0.013289,0.017372,0.030790,-0.011210,-0.000084,-0.006739,0.017378,0.923399,0.000662,-0.012250,0.008644,-0.247121,0.011745,0.956175,0.233644,0.023011,0.890623,0.031843,-0.030251,0.485344,779
-0.023844,-0.010306,0.014235,0.024558,-0.009044,0.013204,-0.006727,0.017055,0.923856,0.000357,-0.009675,0.013720,-0.247916,0.011401,0.956650,0.234462,0.022709,0.891063,0.025777,-0.022339,0.486948,780
-0.014588,-0.010294,0.011652,0.020280,-0.011108,0.010808,-0.006632,0.016698,0.924230,0.002846,-0.010701,0.011230,-0.248402,0.011058,0.957038,0.235138,0.022339,0.891423,0.016256,-0.018381,0.488102,781
-0.011446,-0.008785,0.009540,0.013135,-0.004781,0.008848,-0.006604,0.016472,0.924537,0.000845,-0.006783,0.009193,-0.248784,0.010765,0.957356,0.235576,0.022179,0.891718,0.012825,-0.011713,0.488920,782
-0.009024,-0.013258,0.007807,0.011220,-0.011300,-0.006024,-0.006567,0.016063,0.924567,0.001098,-0.012279,0.000892,-0.249084,0.010323,0.957616,0.235950,0.021803,0.891517,0.010304,-0.011663,0.489653,783
-0.003203,-0.009640,-0.008907,0.004992,-0.005309,0.008338,-0.006537,0.015814,0.924557,0.000895,-0.007475,-0.000286,-0.249191,0.010002,0.957319,0.236117,0.021626,0.891795,0.002211,-0.003705,0.489849,784
0.000302,-0.001631,-0.007297,0.000261,-0.011470,-0.006450,-0.006528,0.015595,0.924328,0.000281,-0.006550,-0.006874,-0.249181,0.009947,0.957076,0.236125,0.021244,0.891580,-0.001237,-0.000857,0.489836,785
-0.001441,-0.006991,-0.005969,-0.005726,-0.001089,-0.005288,-0.006647,0.015461,0.924140,-0.003583,-0.004040,-0.005627,-0.249229,0.009714,0.956877,0.235935,0.021207,0.891404,0.000794,0.004992,0.489697,786
0.001630,-0.004632,-0.004896,-0.009224,-0.000655,-0.017526,-0.006774,0.015373,0.923767,-0.003797,-0.002644,-0.011210,-0.249175,0.009560,0.956714,0.235627,0.021185,0.890820,-0.002164,0.006793,0.489398,787
0.003270,0.001606,-0.004013,-0.010042,-0.002311,-0.014361,-0.006887,0.015361,0.923460,-0.003386,-0.000352,-0.009187,-0.249066,0.009614,0.956580,0.235292,0.021108,0.890341,-0.003820,0.008056,0.489002,788
0.003589,-0.004149,-0.003279,-0.017150,0.001604,0.001447,-0.007113,0.015319,0.923430,-0.006781,-0.001273,-0.000916,-0.248946,0.009475,0.956471,0.234721,0.021162,0.890389,-0.003899,0.017145,0.488300,789
0.007018,0.002885,-0.002679,-0.018010,0.010026,0.001203,-0.007296,0.015534,0.923405,-0.005496,0.006456,-0.000739,-0.248712,0.009571,0.956381,0.234120,0.021496,0.890429,-0.007384,0.017757,0.487462,790
0.012078,0.002851,-0.002207,-0.022041,0.002634,-0.012243,-0.007462,0.015625,0.923164,-0.004981,0.002743,-0.007226,-0.248310,0.009666,0.956308,0.233386,0.021584,0.890021,-0.012333,0.020095,0.486381,791
0.022118,0.005135,-0.017011,-0.025228,-0.002832,-0.010015,-0.007514,0.015664,0.922714,-0.001555,0.001151,-0.013511,-0.247572,0.009838,0.955741,0.232545,0.021489,0.889687,-0.024346,0.023688,0.484780,792
0.027684,-0.005148,-0.013939,-0.043273,0.005165,-0.008208,-0.007774,0.015664,0.922345,-0.007794,0.000008,-0.011074,-0.246650,0.009666,0.955276,0.231102,0.021662,0.889414,-0.029192,0.041605,0.482420,793
0.039787,0.004082,-0.026541,-0.063252,0.009861,-0.006709,-0.008165,0.015896,0.921791,-0.011733,0.006971,-0.016624,-0.245323,0.009802,0.954392,0.228994,0.021990,0.889190,-0.043120,0.061478,0.478933,794
0.069952,0.018410,-0.036771,-0.092668,0.019497,-0.031697,-0.008543,0.016528,0.920650,-0.011358,0.018954,-0.034236,-0.242992,0.010416,0.953166,0.225905,0.022640,0.888133,-0.074790,0.086902,0.473543,795
0.103527,0.025590,-0.045052,-0.142377,0.022529,-0.038955,-0.009191,0.017330,0.919250,-0.019425,0.024060,-0.042003,-0.239541,0.011269,0.951664,0.221159,0.023391,0.886835,-0.109424,0.134926,0.465397,796
0.161324,0.040277,-0.095848,-0.229642,0.029708,-0.070467,-0.010329,0.018496,0.916478,-0.034159,0.034992,-0.083156,-0.234163,0.012611,0.948469,0.213504,0.024381,0.884486,-0.174252,0.216515,0.452370,797
0.259555,0.110915,-0.164400,-0.309129,0.057913,-0.120621,-0.011156,0.021310,0.911727,-0.024787,0.084414,-0.142511,-0.225511,0.016308,0.942989,0.203200,0.026312,0.880465,-0.283049,0.287072,0.433362,798
0.331742,0.260216,-0.176516,-0.392826,0.162319,-0.035829,-0.012174,0.028352,0.908188,-0.030542,0.211268,-0.106173,-0.214453,0.024982,0.937105,0.190106,0.031722,0.879271,-0.357627,0.381073,0.408728,799
0.448348,0.202622,-0.144510,-0.461686,0.200849,0.035305,-0.012396,0.035077,0.906368,-0.006669,0.201736,-0.054603,-0.199508,0.031736,0.932288,0.174716,0.038417,0.880448,-0.467447,0.458539,0.377857,800
0.414261,0.246389,-0.104426,-0.434752,0.206404,0.015846,-0.012738,0.042624,0.904892,-0.010245,0.226397,-0.044289,-0.185700,0.039949,0.928807,0.160225,0.045298,0.880976,-0.428383,0.429613,0.349257,801
0.344683,0.232997,-0.085507,-0.368577,0.197805,-0.000029,-0.013136,0.049804,0.903466,-0.011947,0.215401,-0.042769,-0.174210,0.047716,0.925957,0.147939,0.051891,0.880975,-0.356157,0.362463,0.325301,802
0.296340,0.179984,-0.069997,-0.291584,0.182727,-0.000023,-0.013057,0.055849,0.902299,0.002378,0.181355,-0.035010,-0.164332,0.053715,0.923624,0.138219,0.057982,0.880974,-0.305693,0.286146,0.305573,803
0.244638,0.143986,-0.043336,-0.240403,0.151561,-0.000029,-0.012986,0.060774,0.901577,0.002118,0.147773,-0.021681,-0.156178,0.058515,0.922180,0.130206,0.063034,0.880973,-0.250535,0.235552,0.289368,804
0.189661,0.102433,-0.035493,-0.204138,0.114273,-0.000021,-0.013227,0.064386,0.900985,-0.007239,0.108353,-0.017758,-0.149856,0.061929,0.920996,0.123401,0.066843,0.880973,-0.194594,0.199915,0.276216,805
0.147509,0.088031,-0.015010,-0.168588,0.089182,-0.000011,-0.013579,0.067340,0.900734,-0.010540,0.088607,-0.007510,-0.144939,0.064864,0.920496,0.117782,0.069816,0.880972,-0.149715,0.165020,0.265723,806
0.115569,0.058120,-0.012301,-0.150469,0.053543,0.000000,-0.014160,0.069201,0.900529,-0.017450,0.055831,-0.006149,-0.141086,0.066801,0.920086,0.112766,0.071601,0.880972,-0.117160,0.147688,0.256893,807
0.092674,0.044374,0.004048,-0.124242,0.046038,-0.012943,-0.014686,0.070708,0.900381,-0.015784,0.045206,-0.004449,-0.137997,0.068280,0.920221,0.108625,0.073135,0.880541,-0.091700,0.119691,0.249841,808
0.084422,0.021658,0.003319,-0.107380,0.034274,-0.010595,-0.015069,0.071640,0.900260,-0.011479,0.027966,-0.003637,-0.135183,0.069002,0.920332,0.105045,0.074278,0.880188,-0.083170,0.103399,0.243617,809
0.059060,0.025518,0.002725,-0.081415,0.034546,-0.008680,-0.015442,0.072641,0.900160,-0.011177,0.030032,-0.002977,-0.133215,0.069853,0.920422,0.102331,0.075429,0.879898,-0.058323,0.077937,0.239072,810
0.044740,0.031586,0.016426,-0.050201,0.038213,0.005838,-0.015533,0.073804,0.900532,-0.002730,0.034900,0.011131,-0.131723,0.070906,0.920970,0.100658,0.076703,0.880093,-0.041981,0.049499,0.236020,811
0.031779,0.039377,0.013463,-0.056459,0.018883,0.004755,-0.015944,0.074775,0.900835,-0.012340,0.029130,0.009109,-0.130664,0.072218,0.921419,0.098776,0.077332,0.880252,-0.029759,0.055984,0.233160,812
0.023336,0.034940,0.011008,-0.050849,0.012057,0.003914,-0.016402,0.075559,0.901084,-0.013756,0.023498,0.007462,-0.129886,0.073383,0.921786,0.097081,0.077734,0.880382,-0.021637,0.050489,0.230754,813
0.019902,0.022506,0.009014,-0.049858,0.020639,-0.022591,-0.016902,0.076278,0.900858,-0.014978,0.021573,-0.006790,-0.129223,0.074133,0.922086,0.095419,0.078422,0.879629,-0.018301,0.044400,0.228659,814
0.015816,0.019589,0.021654,-0.042771,0.010707,-0.018484,-0.017351,0.076783,0.900910,-0.013478,0.015148,0.001586,-0.128695,0.074786,0.922808,0.093993,0.078779,0.879013,-0.011683,0.038206,0.226990,815
0.012939,0.021197,0.017731,-0.028084,0.001442,-0.002283,-0.017603,0.077160,0.901168,-0.007573,0.011320,0.007723,-0.128264,0.075493,0.923399,0.093057,0.078827,0.878937,-0.009505,0.027060,0.225768,816
0.011781,0.008873,0.014529,-0.019847,0.003448,-0.001870,-0.017738,0.077365,0.901379,-0.004033,0.006160,0.006330,-0.127871,0.075788,0.923883,0.092396,0.078942,0.878874,-0.008758,0.019021,0.224841,817
0.021080,-0.004569,-0.002396,-0.015030,0.001013,-0.001531,-0.017637,0.077306,0.901313,0.003025,-0.001778,-0.001963,-0.127169,0.075636,0.923803,0.091895,0.078976,0.878823,-0.021060,0.014398,0.223659,818
0.021080,-0.004569,-0.002396,-0.015030,0.001013,-0.001531,-0.017637,0.077306,0.901313,0.003025,-0.001778,-0.001963,-0.127169,0.075636,0.923803,0.091895,0.078976,0.878823,-0.021060,0.014398,0.223659,819
0.009300,-0.006098,-0.001954,-0.013701,-0.001156,-0.001252,-0.017710,0.077185,0.901260,-0.002201,-0.003627,-0.001602,-0.126859,0.075433,0.923738,0.091438,0.078937,0.878782,-0.009406,0.013184,0.222906,820
0.007549,-0.001599,0.012678,-0.005418,0.017982,-0.013883,-0.017675,0.077458,0.901240,0.001066,0.008192,-0.000604,-0.126607,0.075379,0.924161,0.091257,0.079537,0.878319,-0.004746,0.002107,0.222674,821
0.026846,-0.013211,-0.003898,0.012403,-0.004022,0.066828,-0.017021,0.077171,0.902289,0.019624,-0.008616,0.031466,-0.125712,0.074939,0.924031,0.091671,0.079403,0.880547,-0.026817,0.001028,0.221735,822
0.016237,-0.002585,0.011081,0.004353,-0.006704,0.041510,-0.016678,0.077016,0.903165,0.010295,-0.004644,0.026295,-0.125171,0.074853,0.924400,0.091816,0.079179,0.881930,-0.013753,0.003832,0.221147,823
0.001206,0.003378,0.009078,-0.000625,-0.005025,0.033985,-0.016668,0.076989,0.903883,0.000290,-0.000824,0.021533,-0.125131,0.074965,0.924703,0.091795,0.079012,0.883063,0.000465,0.007111,0.220923,824
-0.000819,0.001547,0.007433,0.003472,-0.003929,0.027818,-0.016624,0.076949,0.904471,0.001326,-0.001191,0.017626,-0.125158,0.075017,0.924951,0.091911,0.078881,0.883990,0.002156,0.001815,0.220934,825
0.002380,0.002423,0.006076,-0.005931,0.011024,-0.029345,-0.016683,0.077173,0.904083,-0.001776,0.006723,-0.011635,-0.125079,0.075098,0.925153,0.091713,0.079248,0.883012,-0.001222,0.000015,0.220889,826
0.000065,0.001266,0.004985,0.012905,0.019120,-0.011104,-0.016467,0.077513,0.903981,0.006485,0.010193,-0.003058,-0.125077,0.075140,0.925319,0.092143,0.079886,0.882642,0.000870,-0.015210,0.221424,827
-0.007745,0.001860,-0.010208,0.013426,0.017644,-0.009087,-0.016372,0.077838,0.903659,0.002841,0.009752,-0.009649,-0.125335,0.075202,0.924979,0.092591,0.080474,0.882339,0.005595,-0.015336,0.222121,828
0.005153,-0.002020,-0.008354,0.002361,0.016385,-0.020372,-0.016247,0.078077,0.903180,0.003757,0.007183,-0.014362,-0.125163,0.075135,0.924701,0.092670,0.081020,0.881660,-0.006618,-0.006697,0.222122,829
0.000368,-0.019474,-0.021036,0.013878,-0.006731,0.048668,-0.016009,0.077641,0.903641,0.007123,-0.013103,0.013815,-0.125151,0.074486,0.923999,0.093132,0.080796,0.883282,-0.003664,-0.004525,0.222138,830
-0.019201,-0.034434,-0.003024,0.017361,-0.005669,-0.025495,-0.016040,0.076972,0.903166,-0.000920,-0.020051,-0.014259,-0.125791,0.073338,0.923899,0.093711,0.080607,0.882432,0.019417,-0.021596,0.223502,831
-0.055445,-0.086000,-0.016673,0.033544,-0.052316,-0.007954,-0.016405,0.074667,0.902755,-0.010950,-0.069158,-0.012313,-0.127639,0.070471,0.923343,0.094829,0.078863,0.882167,0.054637,-0.032469,0.226402,832
-0.167656,-0.095640,0.087479,0.069947,-0.102103,-0.120383,-0.018034,0.071371,0.902207,-0.048855,-0.098872,-0.016453,-0.133228,0.067283,0.926259,0.097161,0.075459,0.878155,0.185208,-0.089474,0.235499,833
-0.328036,-0.212233,-0.071636,0.187057,-0.157007,0.028306,-0.020383,0.065217,0.901485,-0.070489,-0.184620,-0.021665,-0.144162,0.060209,0.923871,0.103396,0.070226,0.879098,0.318248,-0.172645,0.251774,834
-0.382861,-0.201036,-0.030650,0.322025,-0.163526,0.023176,-0.021397,0.059141,0.901360,-0.030418,-0.182281,-0.003737,-0.156924,0.053508,0.922849,0.114130,0.064775,0.879871,0.381270,-0.307450,0.274672,835
-0.353880,-0.183729,-0.010970,0.413309,-0.165981,-0.019809,-0.020407,0.053313,0.900847,0.029715,-0.174855,-0.015391,-0.168720,0.047383,0.922484,0.127907,0.059242,0.879210,0.355580,-0.404957,0.300002,836
-0.310800,-0.157478,0.005220,0.446722,-0.143129,-0.041719,-0.018141,0.048303,0.900239,0.067961,-0.150303,-0.018250,-0.179080,0.042134,0.922658,0.142798,0.054471,0.877820,0.314299,-0.442454,0.325220,837
-0.262282,-0.135746,0.004274,0.411525,-0.124813,-0.008658,-0.015654,0.043960,0.900166,0.074622,-0.130279,-0.002192,-0.187823,0.037609,0.922800,0.156515,0.050311,0.877531,0.265388,-0.404307,0.347533,838
-0.227056,-0.111049,0.017788,0.361754,-0.108300,0.005777,-0.013409,0.040304,0.900558,0.067349,-0.109675,0.011784,-0.195391,0.033907,0.923393,0.168574,0.046701,0.877724,0.231236,-0.354228,0.367042,839
-0.188807,-0.091292,0.014547,0.306223,-0.095560,0.017656,-0.011452,0.037190,0.901095,0.058708,-0.093426,0.016100,-0.201685,0.030864,0.923878,0.178781,0.043515,0.878312,0.192106,-0.298633,0.383394,840
-0.151943,-0.083883,0.011918,0.254947,-0.077427,0.027450,-0.009735,0.034501,0.901751,0.051502,-0.080655,0.019684,-0.206750,0.028068,0.924275,0.187279,0.040935,0.879227,0.154953,-0.247537,0.396804,841
-0.125231,-0.069991,0.024118,0.214943,-0.057057,0.022477,-0.008240,0.032384,0.902528,0.044856,-0.063524,0.023299,-0.210924,0.025735,0.925079,0.194444,0.039033,0.879976,0.129343,-0.209168,0.408086,842
-0.104418,-0.057902,0.019754,0.181371,-0.049656,0.005413,-0.006957,0.030591,0.902947,0.038477,-0.053779,0.012581,-0.214405,0.023805,0.925738,0.200490,0.037377,0.880157,0.107776,-0.177986,0.417611,843
-0.090117,-0.048367,0.030622,0.151840,-0.033849,0.017406,-0.005929,0.029221,0.903748,0.030861,-0.041108,0.024015,-0.217409,0.022193,0.926758,0.205551,0.036249,0.880737,0.094447,-0.147868,0.425688,844
-0.080998,-0.046018,0.025064,0.125806,-0.023115,0.014262,-0.005182,0.028069,0.904403,0.022404,-0.034566,0.019662,-0.220108,0.020659,0.927594,0.209745,0.035479,0.881212,0.084747,-0.122686,0.432602,845
-0.075159,-0.035702,0.035046,0.102969,-0.020980,0.011680,-0.004718,0.027124,0.905182,0.013905,-0.028341,0.023364,-0.222614,0.019469,0.928762,0.213177,0.034779,0.881602,0.079692,-0.100321,0.438602,846
-0.060554,-0.030098,0.028698,0.102176,-0.023963,-0.016358,-0.004025,0.026223,0.905388,0.020811,-0.027030,0.006169,-0.224632,0.018466,0.929719,0.216583,0.033981,0.881056,0.064348,-0.102453,0.444162,847
-0.050498,-0.024111,0.023496,0.084870,-0.015381,-0.013406,-0.003452,0.025565,0.905556,0.017186,-0.019746,0.005046,-0.226316,0.017662,0.930502,0.219412,0.033468,0.880610,0.053614,-0.085239,0.448789,848
-0.045028,-0.018816,0.033848,0.062070,-0.010645,0.014954,-0.003168,0.025074,0.906369,0.008521,-0.014731,0.024401,-0.227816,0.017035,0.931630,0.221481,0.033113,0.881108,0.049166,-0.059594,0.452415,849
-0.036213,-0.016842,0.027714,0.050638,-0.009221,0.025318,-0.002927,0.024640,0.907253,0.007212,-0.013032,0.026516,-0.229024,0.016473,0.932554,0.223169,0.032806,0.881952,0.039649,-0.047147,0.455308,850
-0.025065,-0.012451,0.008070,0.039616,-0.013820,0.007662,-0.002685,0.024202,0.907515,0.007276,-0.013136,0.007866,-0.229859,0.016058,0.932823,0.224489,0.032345,0.882207,0.026231,-0.038008,0.457449,851
-0.020328,-0.010158,0.006618,0.030774,-0.008000,0.006264,-0.002511,0.023899,0.907730,0.005223,-0.009079,0.006441,-0.230537,0.015720,0.933043,0.225515,0.032078,0.882416,0.021283,-0.029591,0.459145,852
-0.013691,-0.008695,0.005416,0.024795,-0.005210,0.018209,-0.002326,0.023667,0.908124,0.005552,-0.006952,0.011812,-0.230993,0.015430,0.933224,0.226342,0.031905,0.883023,0.014503,-0.022459,0.460377,853
-0.009948,-0.007072,0.004435,0.028876,-0.014897,-0.011174,-0.002010,0.023301,0.908011,0.009464,-0.010984,-0.003369,-0.231325,0.015194,0.933372,0.227304,0.031408,0.882651,0.010617,-0.029388,0.461710,854
-0.004883,0.000475,-0.010902,0.020632,0.000718,-0.009139,-0.001748,0.023321,0.907677,0.007875,0.000596,-0.010021,-0.231487,0.015210,0.933008,0.227992,0.031432,0.882346,0.003640,-0.021522,0.462548,855
-0.003017,0.001161,-0.008917,0.009471,-0.006836,0.005515,-0.001640,0.023226,0.907621,0.003227,-0.002838,-0.001702,-0.231588,0.015249,0.932711,0.228308,0.031204,0.882530,0.001991,-0.008576,0.462900,856
