h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
-0.093524,0.081211,-0.228925,0.117638,-0.048038,0.169017,-0.029211,-0.139108,0.952172,0.012057,0.016586,-0.029953,-0.173421,-0.124278,0.976613,0.114999,-0.153938,0.927731,0.061873,0.092140,-0.189865,-0.111018,0.942147,0.136292,-0.163439,0.953179,0.294033,1319
-0.089421,0.072109,-0.187431,0.115792,-0.051666,0.138395,-0.028771,-0.138767,0.951355,0.013186,0.010222,-0.024517,-0.176402,-0.121875,0.970365,0.118859,-0.155660,0.932344,0.072469,0.102375,-0.190741,-0.112179,0.942147,0.138232,-0.164783,0.953179,0.299609,1320
-0.077977,0.052727,-0.153449,0.105353,-0.049615,0.113289,-0.028315,-0.138715,0.950685,0.013688,0.001556,-0.020081,-0.179001,-0.120117,0.965250,0.122371,-0.157314,0.936120,0.068813,0.099314,-0.191429,-0.112423,0.942147,0.138738,-0.164774,0.950397,0.305052,1321
-0.067585,0.041842,-0.125629,0.089010,-0.040565,0.077636,-0.027958,-0.138694,0.949885,0.010712,0.000638,-0.023997,-0.181254,-0.118722,0.961063,0.125337,-0.158666,0.938708,0.063176,0.087662,-0.191485,-0.113486,0.947631,0.139133,-0.164067,0.944881,0.309989,1322
-0.055635,0.028473,-0.073040,0.075019,-0.029371,0.033574,-0.027635,-0.138709,0.949228,0.009692,-0.000449,-0.019734,-0.183108,-0.117773,0.958628,0.127838,-0.159645,0.939827,0.054463,0.076119,-0.191319,-0.116892,0.950397,0.136606,-0.164557,0.939429,0.314316,1323
-0.044648,0.004795,-0.044766,0.047682,-0.026717,-0.002176,-0.027585,-0.139074,0.948445,0.001517,-0.010960,-0.023471,-0.184597,-0.117613,0.957136,0.129428,-0.160536,0.939755,0.042368,0.050903,-0.190021,-0.119618,0.955977,0.133675,-0.163997,0.934039,0.317420,1324
-0.029501,-0.010904,-0.006296,0.023097,-0.018824,-0.031078,-0.027691,-0.139570,0.947822,-0.003202,-0.014864,-0.018686,-0.185580,-0.117977,0.956926,0.130197,-0.161163,0.938719,0.027347,0.027166,-0.190958,-0.122006,0.964472,0.128665,-0.164768,0.926070,0.319236,1325
-0.029246,-0.021910,0.041038,-0.008334,-0.019600,-0.068779,-0.028318,-0.140262,0.947360,-0.018790,-0.020755,-0.013871,-0.186555,-0.118707,0.958294,0.129920,-0.161816,0.936426,0.028763,-0.000901,-0.191229,-0.124916,0.973119,0.126258,-0.160489,0.918235,0.320145,1326
-0.025424,-0.033765,0.080618,-0.019915,0.007217,-0.098940,-0.029073,-0.140704,0.947055,-0.022669,-0.013274,-0.009161,-0.187402,-0.119833,0.960981,0.129256,-0.161576,0.933128,0.027718,-0.012013,-0.187954,-0.127270,0.981923,0.121700,-0.158683,0.907993,0.320610,1327
-0.003004,-0.040442,0.113883,-0.041091,0.015732,-0.136684,-0.029808,-0.141116,0.946675,-0.022047,-0.012355,-0.011401,-0.187502,-0.121181,0.964777,0.127886,-0.161051,0.928572,0.010808,-0.026998,-0.187158,-0.130297,0.990887,0.118100,-0.155991,0.897977,0.319954,1328
0.001872,-0.049573,0.141991,-0.053216,0.027518,-0.166385,-0.030664,-0.141484,0.946268,-0.025672,-0.011027,-0.012195,-0.187440,-0.122833,0.969510,0.126112,-0.160134,0.923026,0.013047,-0.031264,-0.185694,-0.132033,1.003097,0.113185,-0.154448,0.888179,0.319166,1329
0.009498,-0.050029,0.182655,-0.070302,0.030921,-0.189491,-0.031677,-0.141802,0.946154,-0.030402,-0.009554,-0.003419,-0.187123,-0.124501,0.975599,0.123769,-0.159103,0.916710,0.019077,-0.036969,-0.185350,-0.134035,1.012454,0.108837,-0.153013,0.880970,0.318307,1330
0.009644,-0.051850,0.200418,-0.081201,0.033121,-0.194349,-0.032870,-0.142114,0.946255,-0.035779,-0.009364,0.003034,-0.186802,-0.126229,0.982279,0.121062,-0.157999,0.910231,0.030913,-0.037916,-0.184429,-0.136628,1.018790,0.105086,-0.149585,0.871538,0.317774,1331
0.012906,-0.056551,0.198542,-0.086878,0.045759,-0.210428,-0.034103,-0.142294,0.946057,-0.036986,-0.005396,-0.005942,-0.186372,-0.128114,0.988897,0.118166,-0.156474,0.903217,0.036133,-0.030620,-0.184221,-0.136235,1.028443,0.101336,-0.145460,0.864596,0.317630,1332
0.011695,-0.044161,0.215065,-0.091522,0.059897,-0.210006,-0.035433,-0.142032,0.946141,-0.039914,0.007868,0.002528,-0.185982,-0.129586,0.996066,0.115115,-0.154478,0.896217,0.052965,-0.025390,-0.186171,-0.136148,1.038281,0.097291,-0.143037,0.857763,0.318197,1333
-0.001030,-0.035684,0.229567,-0.096931,0.062214,-0.209134,-0.037066,-0.141590,0.946482,-0.048981,0.013265,0.010217,-0.186016,-0.130776,1.003718,0.111884,-0.152404,0.889246,0.080703,-0.019637,-0.186125,-0.136202,1.044945,0.093419,-0.139154,0.855510,0.319870,1334
-0.000591,-0.029507,0.224190,-0.100419,0.072053,-0.183449,-0.038749,-0.140881,0.947161,-0.050505,0.021273,0.020370,-0.186036,-0.131759,1.011191,0.108537,-0.150002,0.883131,0.088106,-0.023010,-0.185655,-0.134619,1.055103,0.089881,-0.135315,0.848819,0.321723,1335
0.002071,-0.015549,0.238792,-0.101453,0.079867,-0.186596,-0.040406,-0.139809,0.948031,-0.049691,0.032159,0.026096,-0.185967,-0.132277,1.019151,0.105155,-0.147340,0.876911,0.102135,-0.012938,-0.184040,-0.137558,1.065460,0.088695,-0.129023,0.842233,0.324363,1336
0.010478,-0.028715,0.251845,-0.089511,0.099608,-0.188586,-0.041723,-0.138627,0.949085,-0.039517,0.035446,0.031630,-0.185618,-0.133235,1.027546,0.102172,-0.144019,0.870625,0.110361,0.008411,-0.181003,-0.140859,1.076023,0.083945,-0.125854,0.835747,0.327968,1337
0.025093,-0.041464,0.263611,-0.099115,0.098785,-0.189668,-0.042957,-0.137672,0.950318,-0.037011,0.028661,0.036972,-0.184781,-0.134617,1.036333,0.098868,-0.140727,0.864302,0.114463,0.011788,-0.174520,-0.145529,1.083182,0.082240,-0.121842,0.829361,0.331796,1338
0.055798,-0.059341,0.254774,-0.090422,0.102697,-0.190018,-0.043534,-0.136949,0.951397,-0.017312,0.021678,0.032378,-0.182921,-0.136595,1.044825,0.095854,-0.137303,0.857968,0.095378,0.030470,-0.169368,-0.147924,1.090437,0.079785,-0.119750,0.823072,0.335606,1339
0.073703,-0.061608,0.248033,-0.087385,0.095458,-0.189763,-0.043762,-0.136385,0.952368,-0.006841,0.016925,0.029136,-0.180464,-0.138648,1.053093,0.092941,-0.134121,0.851643,0.088608,0.043483,-0.165941,-0.151049,1.097790,0.077122,-0.118941,0.820997,0.339637,1340
0.078982,-0.067434,0.243058,-0.086024,0.082552,-0.166656,-0.043879,-0.136133,0.953641,-0.003521,0.007559,0.038200,-0.177832,-0.140896,1.061195,0.090073,-0.131370,0.846088,0.092423,0.039537,-0.162943,-0.151835,1.101503,0.075857,-0.117637,0.818932,0.343708,1341
0.080967,-0.059489,0.219197,-0.077310,0.074680,-0.147679,-0.043818,-0.135880,0.954833,0.001828,0.007596,0.035759,-0.175133,-0.142879,1.068502,0.087496,-0.128880,0.841165,0.084571,0.041176,-0.160156,-0.154614,1.105242,0.073843,-0.117015,0.820997,0.347638,1342
0.081449,-0.063814,0.199789,-0.074250,0.064525,-0.109676,-0.043698,-0.135868,0.956335,0.003599,0.000355,0.045056,-0.172418,-0.145006,1.075161,0.085021,-0.126730,0.837509,0.078892,0.023170,-0.158317,-0.154659,1.105242,0.072173,-0.117432,0.825158,0.350838,1343
0.076678,-0.052493,0.163583,-0.069872,0.050559,-0.067180,-0.043585,-0.135900,0.957942,0.003403,-0.000967,0.048201,-0.169862,-0.146756,1.080614,0.082692,-0.125044,0.835270,0.062104,-0.000188,-0.157627,-0.154647,1.105242,0.071533,-0.117205,0.829361,0.352773,1344
0.066536,-0.042914,0.133942,-0.060687,0.042629,-0.032133,-0.043487,-0.135905,0.959639,0.002925,-0.000143,0.050905,-0.167644,-0.148187,1.085079,0.080669,-0.123623,0.834199,0.051254,-0.016846,-0.156902,-0.155530,1.101503,0.070183,-0.117569,0.833608,0.353841,1345
0.058419,-0.039931,0.089293,-0.057027,0.032921,-0.003208,-0.043464,-0.136022,0.961074,0.000696,-0.003505,0.043044,-0.165697,-0.149518,1.088055,0.078769,-0.122526,0.834092,0.026796,-0.034615,-0.156958,-0.155215,1.097790,0.068673,-0.121652,0.837898,0.353538,1346
0.047523,-0.030982,0.052943,-0.054903,0.004755,0.020689,-0.043587,-0.136459,0.962301,-0.003690,-0.013113,0.036814,-0.164113,-0.150550,1.089820,0.076938,-0.122367,0.834782,0.008295,-0.052198,-0.154151,-0.156673,1.090437,0.068739,-0.123207,0.842233,0.352058,1347
0.054175,-0.033296,0.003347,-0.044589,-0.004565,0.040510,-0.043427,-0.137090,0.963032,0.004793,-0.018931,0.021930,-0.162307,-0.151660,1.089932,0.075452,-0.122520,0.836132,-0.031694,-0.060220,-0.151335,-0.157493,1.086797,0.069287,-0.125265,0.844417,0.348988,1348
0.059668,-0.031716,-0.017034,-0.033528,-0.014929,0.045063,-0.042992,-0.137867,0.963499,0.013070,-0.023323,0.014015,-0.160318,-0.152717,1.089364,0.074335,-0.123017,0.837634,-0.050221,-0.056901,-0.147748,-0.157574,1.083182,0.067874,-0.129842,0.846612,0.345415,1349
0.068357,-0.026410,-0.033628,-0.035131,-0.037115,0.048825,-0.042438,-0.138926,0.963752,0.016613,-0.031762,0.007598,-0.158039,-0.153598,1.088243,0.073164,-0.124254,0.839262,-0.068620,-0.062656,-0.143351,-0.159175,1.076023,0.067798,-0.132932,0.851038,0.341039,1350
0.079874,-0.030330,-0.066451,-0.029176,-0.047190,0.064028,-0.041593,-0.140218,0.963712,0.025349,-0.038760,-0.001211,-0.155377,-0.154609,1.086028,0.072191,-0.125827,0.841396,-0.100073,-0.070556,-0.142949,-0.158524,1.072479,0.068388,-0.137915,0.853268,0.335351,1351
0.067585,-0.021291,-0.073678,-0.020678,-0.065733,0.064555,-0.040811,-0.141668,0.963560,0.023453,-0.043513,-0.004563,-0.153124,-0.155318,1.083572,0.071502,-0.128018,0.843548,-0.097871,-0.066494,-0.145568,-0.156056,1.068958,0.068356,-0.145195,0.855510,0.329869,1352
0.041091,-0.004013,-0.079476,-0.017107,-0.093405,0.065049,-0.040411,-0.143292,0.963319,0.011992,-0.048709,-0.007213,-0.151754,-0.155452,1.080923,0.070932,-0.131132,0.845716,-0.085422,-0.065826,-0.145188,-0.153100,1.065460,0.070669,-0.151185,0.857763,0.324812,1353
0.035711,0.012792,-0.084085,-0.001427,-0.109052,0.065517,-0.039840,-0.144896,0.963010,0.017142,-0.048130,-0.009284,-0.150564,-0.155026,1.078120,0.070884,-0.134767,0.847900,-0.085996,-0.055014,-0.145029,-0.147470,1.061985,0.072634,-0.161111,0.860029,0.320079,1354
0.030100,0.041086,-0.087737,0.009518,-0.143260,0.065957,-0.039180,-0.146599,0.962647,0.019809,-0.051087,-0.010890,-0.149561,-0.153656,1.075195,0.071201,-0.139542,0.850098,-0.085469,-0.046792,-0.146050,-0.145180,1.058533,0.075548,-0.165896,0.860029,0.315600,1355
0.019091,0.046096,-0.090616,0.023637,-0.143313,0.054002,-0.038468,-0.148220,0.962037,0.021364,-0.048609,-0.018307,-0.148924,-0.152120,1.072175,0.071989,-0.144319,0.851898,-0.078629,-0.024968,-0.144857,-0.140450,1.058533,0.077524,-0.172985,0.860029,0.312066,1356
0.022117,0.063460,-0.074190,0.030102,-0.155885,0.044214,-0.037597,-0.149760,0.961537,0.026109,-0.046212,-0.014988,-0.148187,-0.150004,1.069702,0.072992,-0.149516,0.853372,-0.067787,-0.009641,-0.143185,-0.136944,1.058533,0.079365,-0.179425,0.860029,0.309385,1357
0.027200,0.071025,-0.060732,0.034653,-0.162649,0.036194,-0.036566,-0.151287,0.961128,0.030926,-0.045812,-0.012268,-0.147280,-0.147637,1.067677,0.074148,-0.154937,0.854579,-0.060007,0.003734,-0.142030,-0.134438,1.058533,0.079562,-0.185665,0.857763,0.307400,1358
0.028551,0.071775,-0.049728,0.029444,-0.167101,0.017318,-0.035600,-0.152876,0.960588,0.028998,-0.047663,-0.016206,-0.146329,-0.145244,1.066020,0.075129,-0.160507,0.855156,-0.051322,0.017701,-0.139969,-0.129507,1.058533,0.081847,-0.190061,0.855510,0.306170,1359
0.034587,0.085582,-0.040720,0.036532,-0.160712,0.001913,-0.034415,-0.154128,0.959941,0.035559,-0.037565,-0.019401,-0.145176,-0.142392,1.064662,0.076347,-0.165864,0.855220,-0.046380,0.037495,-0.138054,-0.123535,1.055103,0.083459,-0.195510,0.853268,0.305761,1360
0.038732,0.102543,-0.051985,0.038675,-0.161218,-0.010605,-0.033124,-0.155106,0.958898,0.038703,-0.029338,-0.031296,-0.143885,-0.138974,1.062930,0.077636,-0.171238,0.854866,-0.052639,0.052273,-0.134221,-0.117500,1.055103,0.084433,-0.199898,0.851038,0.305619,1361
0.052554,0.116774,-0.042561,0.036964,-0.155853,-0.020823,-0.031632,-0.155757,0.957842,0.044759,-0.019539,-0.031693,-0.142133,-0.135081,1.061511,0.078868,-0.176433,0.854172,-0.051040,0.061899,-0.132688,-0.111620,1.055103,0.085579,-0.204373,0.848819,0.305845,1362
0.051362,0.127584,-0.034840,0.036492,-0.151936,-0.029109,-0.030168,-0.156163,0.956776,0.043927,-0.012176,-0.031974,-0.140421,-0.130828,1.060350,0.080085,-0.181498,0.853202,-0.039373,0.070985,-0.130026,-0.106579,1.055103,0.086204,-0.209739,0.844417,0.306758,1363
0.056531,0.131872,-0.028539,0.033276,-0.153579,-0.047783,-0.028671,-0.156525,0.955504,0.044904,-0.010854,-0.038161,-0.138537,-0.126433,1.059398,0.081194,-0.186617,0.851609,-0.033776,0.085888,-0.129627,-0.101616,1.055103,0.086325,-0.214475,0.844417,0.308350,1364
0.048452,0.134951,-0.023360,0.027904,-0.151493,-0.039105,-0.027399,-0.156801,0.954463,0.038178,-0.008271,-0.031232,-0.136921,-0.121934,1.058620,0.082124,-0.191667,0.850306,-0.019563,0.080014,-0.129009,-0.099641,1.055103,0.087765,-0.219403,0.842233,0.310223,1365
0.043026,0.121234,-0.019119,0.030675,-0.150832,-0.043901,-0.026170,-0.157294,0.953412,0.036850,-0.014799,-0.031511,-0.135487,-0.117893,1.057982,0.083146,-0.196695,0.848842,-0.012321,0.088833,-0.129820,-0.094280,1.055103,0.088818,-0.221575,0.837898,0.312650,1366
0.030819,0.128409,-0.015657,0.030842,-0.135299,-0.059524,-0.025143,-0.157409,0.952159,0.030831,-0.003445,-0.037590,-0.134460,-0.113613,1.057460,0.084174,-0.201205,0.846858,0.003836,0.098527,-0.129144,-0.092633,1.055103,0.090169,-0.224387,0.837898,0.315954,1367
0.028911,0.114091,-0.012828,0.032602,-0.126066,-0.048727,-0.024118,-0.157608,0.951133,0.030756,-0.005988,-0.030777,-0.133496,-0.109810,1.057033,0.085261,-0.205407,0.845234,0.005845,0.092446,-0.128033,-0.089869,1.055103,0.089489,-0.228714,0.835747,0.319143,1368
0.029711,0.108444,-0.010493,0.022991,-0.126743,-0.051591,-0.023239,-0.157913,0.950099,0.026351,-0.009149,-0.031042,-0.132506,-0.106195,1.056683,0.086028,-0.209632,0.843514,0.007717,0.090379,-0.127808,-0.087862,1.055103,0.089885,-0.232565,0.835747,0.322331,1369
0.025547,0.099694,-0.008597,0.020974,-0.124713,-0.042229,-0.022464,-0.158330,0.949252,0.023260,-0.012510,-0.025413,-0.131654,-0.102872,1.056396,0.086727,-0.213789,0.842107,0.011174,0.084385,-0.126376,-0.085000,1.058533,0.091301,-0.234952,0.833608,0.325443,1370
0.028704,0.097192,0.011630,0.024877,-0.115090,-0.046222,-0.021571,-0.158629,0.948675,0.026790,-0.008949,-0.017295,-0.130698,-0.099632,1.056784,0.087556,-0.217625,0.840566,0.023451,0.088129,-0.127330,-0.082705,1.058533,0.090852,-0.237078,0.831479,0.329101,1371
0.018312,0.092048,0.009506,0.017925,-0.105787,-0.049417,-0.020967,-0.158858,0.948010,0.018119,-0.006870,-0.019956,-0.130087,-0.096564,1.057101,0.088153,-0.221151,0.838919,0.028683,0.083755,-0.126560,-0.079599,1.058533,0.091432,-0.239192,0.831479,0.332798,1372
0.019179,0.092255,0.007778,0.017828,-0.098106,-0.040451,-0.020350,-0.158955,0.947465,0.018503,-0.002925,-0.016336,-0.129448,-0.093489,1.057360,0.088748,-0.224422,0.837570,0.028563,0.076212,-0.128169,-0.077935,1.058533,0.092254,-0.238224,0.829361,0.336244,1373
0.006952,0.084582,0.006373,0.019065,-0.075058,-0.044655,-0.019916,-0.158796,0.946827,0.013008,0.004762,-0.019142,-0.129216,-0.090669,1.057573,0.089383,-0.226923,0.836082,0.033606,0.071486,-0.129362,-0.079561,1.058533,0.091081,-0.238938,0.831479,0.339719,1374
-0.000791,0.060407,0.005221,0.009236,-0.065337,-0.025039,-0.019776,-0.158879,0.946497,0.004223,-0.002465,-0.009908,-0.129242,-0.088656,1.057747,0.089691,-0.229101,0.835247,0.028686,0.048992,-0.130393,-0.080548,1.058533,0.091453,-0.236193,0.831479,0.342291,1375
-0.006254,0.044089,0.004277,0.009581,-0.038564,-0.020483,-0.019720,-0.158786,0.946227,0.001663,0.002762,-0.008104,-0.129451,-0.087186,1.057889,0.090010,-0.230387,0.834564,0.025098,0.035433,-0.132223,-0.085151,1.058533,0.089976,-0.231641,0.831479,0.344302,1376
-0.015078,0.011067,0.003508,-0.000186,-0.006817,-0.016776,-0.019975,-0.158716,0.946006,-0.007632,0.002125,-0.006634,-0.129954,-0.086817,1.058006,0.090004,-0.230614,0.834005,0.016489,0.013603,-0.133884,-0.092616,1.058533,0.089107,-0.226099,0.833608,0.345305,1377
-0.021371,-0.031533,0.002861,-0.004878,0.024552,-0.002167,-0.020412,-0.158832,0.946017,-0.013124,-0.003490,0.000347,-0.130666,-0.087868,1.058102,0.089842,-0.229796,0.833933,0.002546,-0.011810,-0.136570,-0.099991,1.058533,0.088360,-0.218829,0.833608,0.344991,1378
-0.032105,-0.065924,0.002339,-0.008054,0.059640,-0.001772,-0.021082,-0.158937,0.946027,-0.020080,-0.003142,0.000283,-0.131736,-0.090066,1.058180,0.089573,-0.227808,0.833874,-0.004218,-0.027915,-0.138250,-0.109384,1.058533,0.085399,-0.208852,0.835747,0.343895,1379
-0.035426,-0.105054,0.001920,-0.022697,0.103084,0.010189,-0.022050,-0.158970,0.946229,-0.029062,-0.000985,0.006055,-0.132917,-0.093568,1.058244,0.088817,-0.224372,0.834213,-0.015988,-0.060946,-0.140672,-0.118000,1.058533,0.084782,-0.199343,0.835747,0.341270,1380
-0.042171,-0.132865,0.001566,-0.021942,0.136108,0.008338,-0.023119,-0.158915,0.946394,-0.032056,0.001621,0.004953,-0.134323,-0.097996,1.058296,0.088085,-0.219835,0.834491,-0.019095,-0.068975,-0.143246,-0.128840,1.058533,0.083979,-0.189825,0.835747,0.338228,1381
-0.048527,-0.167733,0.001295,-0.022331,0.163191,0.006834,-0.024300,-0.158991,0.946529,-0.035429,-0.002271,0.004064,-0.135940,-0.103587,1.058339,0.087341,-0.214395,0.834719,-0.022281,-0.073453,-0.145303,-0.136704,1.058533,0.083803,-0.179620,0.835747,0.334871,1382
-0.050914,-0.180088,0.001041,-0.019238,0.189111,0.005588,-0.025469,-0.158841,0.946640,-0.035076,0.004512,0.003313,-0.137637,-0.109590,1.058374,0.086699,-0.208091,0.834905,-0.018348,-0.072953,-0.147365,-0.141873,1.058533,0.084610,-0.169850,0.835747,0.331613,1383
-0.052899,-0.175554,0.000876,-0.011362,0.207956,0.004585,-0.026540,-0.158301,0.946731,-0.032130,0.016201,0.002732,-0.139401,-0.115442,1.058403,0.086321,-0.201159,0.835058,-0.008853,-0.065106,-0.148065,-0.146871,1.058533,0.086500,-0.162069,0.833608,0.328908,1384
-0.047120,-0.170912,0.000701,0.000973,0.212577,-0.007889,-0.027309,-0.157606,0.946611,-0.023073,0.020833,-0.003594,-0.140971,-0.121139,1.058426,0.086353,-0.194073,0.834795,-0.004882,-0.041326,-0.148359,-0.149630,1.061985,0.086224,-0.158047,0.833608,0.327119,1385
-0.040172,-0.154934,0.019351,-0.000705,0.195912,-0.006462,-0.027990,-0.156923,0.946826,-0.020438,0.020489,0.006444,-0.142310,-0.126304,1.059071,0.086330,-0.187543,0.834580,0.012387,-0.032824,-0.149084,-0.154334,1.058533,0.087426,-0.153712,0.833608,0.326225,1386
-0.036834,-0.152430,-0.002922,0.005960,0.183976,-0.005279,-0.028505,-0.156398,0.946689,-0.015437,0.015773,-0.004102,-0.143538,-0.131385,1.058974,0.086528,-0.181410,0.834404,0.000592,-0.020429,-0.149864,-0.156830,1.058533,0.087686,-0.152000,0.833608,0.325369,1387
-0.034402,-0.138373,-0.002403,0.006294,0.159940,-0.004333,-0.028973,-0.156038,0.946577,-0.014054,0.010783,-0.003367,-0.144685,-0.135997,1.058894,0.086738,-0.176079,0.834260,0.005770,-0.012249,-0.150337,-0.159948,1.058533,0.089868,-0.150627,0.835747,0.324998,1388
-0.030737,-0.130249,-0.001956,0.017017,0.138410,0.008084,-0.029202,-0.155902,0.946679,-0.006860,0.004081,0.003063,-0.145709,-0.140339,1.058829,0.087305,-0.171465,0.834529,0.008215,-0.006636,-0.150858,-0.163323,1.061985,0.089336,-0.150394,0.835747,0.324923,1389
-0.027995,-0.124990,0.017166,0.011041,0.114589,0.006629,-0.029485,-0.156075,0.947075,-0.008477,-0.005201,0.011898,-0.146643,-0.144505,1.059401,0.087673,-0.167646,0.834750,0.023119,-0.004774,-0.151024,-0.169969,1.058533,0.089226,-0.151502,0.835747,0.325434,1390
-0.023827,-0.138476,-0.004717,0.008444,0.087794,0.005422,-0.029741,-0.156920,0.947087,-0.007691,-0.025341,0.000352,-0.147437,-0.149121,1.059244,0.087955,-0.164719,0.834931,0.007344,-0.001837,-0.149992,-0.172358,1.058533,0.089928,-0.152933,0.835747,0.325529,1391
-0.013895,-0.126362,-0.003862,0.010731,0.064096,0.004429,-0.029794,-0.157958,0.947097,-0.001582,-0.031133,0.000284,-0.147900,-0.153333,1.059115,0.088313,-0.162583,0.835078,0.003832,0.002916,-0.150230,-0.172034,1.061985,0.089438,-0.153983,0.835747,0.325691,1392
-0.012673,-0.101698,0.015610,0.006122,0.046766,0.003633,-0.029903,-0.158873,0.947417,-0.003276,-0.027466,0.009620,-0.148322,-0.156723,1.059635,0.088517,-0.161024,0.835199,0.018594,0.001328,-0.147978,-0.173373,1.058533,0.088700,-0.155845,0.837898,0.326317,1393
0.001871,-0.090545,-0.006001,0.000996,0.028166,0.014673,-0.029855,-0.159913,0.947562,0.001433,-0.031189,0.004338,-0.148260,-0.159741,1.059435,0.088550,-0.160085,0.835689,-0.005577,-0.009383,-0.148704,-0.172476,1.058533,0.088469,-0.156223,0.840060,0.325794,1394
-0.002417,-0.069252,-0.004907,-0.000437,0.021002,0.023773,-0.029903,-0.160717,0.947876,-0.001427,-0.024126,0.009432,-0.148341,-0.162050,1.059272,0.088535,-0.159385,0.836481,-0.001034,-0.016433,-0.147820,-0.173305,1.058533,0.087523,-0.156246,0.840060,0.325197,1395
0.002830,-0.061208,-0.004009,-0.005507,0.017072,0.019457,-0.029947,-0.161453,0.948134,-0.001338,-0.022067,0.007723,-0.148246,-0.164090,1.059138,0.088352,-0.158816,0.837130,-0.003812,-0.017050,-0.149471,-0.173850,1.058533,0.085712,-0.156221,0.842233,0.324491,1396
-0.006663,-0.053077,-0.003287,-0.014352,0.014110,0.027748,-0.030298,-0.162102,0.948541,-0.010508,-0.019484,0.012231,-0.148468,-0.165859,1.059028,0.087873,-0.158346,0.838054,0.003854,-0.029099,-0.149595,-0.174396,1.058533,0.083992,-0.155780,0.844417,0.323641,1397
-0.006128,-0.046423,-0.002697,-0.021108,0.013952,0.034586,-0.030751,-0.162644,0.949073,-0.013618,-0.016235,0.015947,-0.148673,-0.167406,1.058939,0.087170,-0.157881,0.839207,0.004015,-0.038591,-0.150140,-0.173217,1.058533,0.083179,-0.154497,0.846612,0.322481,1398
-0.007980,-0.031594,-0.002207,-0.021700,0.018400,0.040272,-0.031246,-0.162863,0.949707,-0.014840,-0.006597,0.019033,-0.148939,-0.168460,1.058865,0.086446,-0.157267,0.840550,0.005448,-0.042629,-0.151567,-0.174919,1.058533,0.080506,-0.153230,0.848819,0.321236,1399
-0.014293,-0.035124,-0.001810,-0.032303,0.021953,0.044977,-0.032023,-0.163083,0.950427,-0.023298,-0.006586,0.021583,-0.149415,-0.169630,1.058805,0.085370,-0.156535,0.842049,0.010705,-0.053300,-0.153723,-0.172629,1.058533,0.077065,-0.151363,0.848819,0.319810,1400
-0.023426,-0.016308,-0.001473,-0.045160,0.028128,0.036816,-0.033166,-0.162886,0.951016,-0.034293,0.005910,0.017670,-0.150196,-0.170174,1.058756,0.083864,-0.155598,0.843276,0.016966,-0.056812,-0.153962,-0.170667,1.061985,0.072589,-0.149119,0.851038,0.318478,1401
-0.020480,-0.002683,0.017556,-0.061313,0.035231,0.042193,-0.034529,-0.162343,0.952012,-0.040896,0.016274,0.029876,-0.150879,-0.170263,1.059341,0.081820,-0.154424,0.844683,0.027057,-0.071822,-0.156792,-0.172859,1.065460,0.067803,-0.147859,0.853268,0.316982,1402
-0.032159,-0.014114,0.033284,-0.076227,0.035696,0.046690,-0.036335,-0.161984,0.953345,-0.054193,0.010791,0.039986,-0.151951,-0.170734,1.060450,0.079280,-0.153234,0.846239,0.046923,-0.085536,-0.158902,-0.174832,1.068958,0.062156,-0.145189,0.855510,0.315690,1403
-0.037801,-0.022288,0.046259,-0.093121,0.043747,0.050404,-0.038518,-0.161626,0.954956,-0.065461,0.010729,0.048332,-0.153211,-0.171477,1.061992,0.076176,-0.151775,0.847919,0.060478,-0.099527,-0.160091,-0.173829,1.068958,0.057805,-0.141201,0.860029,0.314378,1404
-0.037416,-0.012795,0.037884,-0.099898,0.057503,0.065855,-0.040806,-0.160881,0.956685,-0.068657,0.022354,0.051869,-0.154458,-0.171903,1.063255,0.072846,-0.149859,0.850114,0.053977,-0.113567,-0.160700,-0.175076,1.072479,0.053618,-0.140370,0.862306,0.312381,1405
-0.033942,-0.017256,0.050161,-0.104564,0.051600,0.066304,-0.043115,-0.160309,0.958626,-0.069253,0.017172,0.058233,-0.155589,-0.172479,1.064927,0.069360,-0.148139,0.852324,0.060293,-0.117118,-0.163583,-0.174418,1.076023,0.048579,-0.139365,0.869212,0.310475,1406
-0.043470,-0.010548,0.060343,-0.113011,0.047710,0.091826,-0.045723,-0.159689,0.961162,-0.078240,0.018581,0.076085,-0.157038,-0.172830,1.066938,0.065593,-0.146548,0.855385,0.073711,-0.140580,-0.165279,-0.173195,1.076023,0.044669,-0.138482,0.871538,0.308237,1407
-0.044813,-0.001987,0.049396,-0.113787,0.043865,0.087842,-0.048366,-0.158991,0.963449,-0.079300,0.020939,0.068618,-0.158532,-0.172896,1.068585,0.061800,-0.145086,0.858313,0.066427,-0.138382,-0.168815,-0.168532,1.079591,0.042181,-0.135350,0.876229,0.305833,1408
-0.055919,0.023736,0.059853,-0.106692,0.052945,0.097427,-0.051076,-0.157713,0.966070,-0.081305,0.038340,0.078641,-0.160396,-0.172105,1.070580,0.058244,-0.143321,0.861561,0.079163,-0.138779,-0.170975,-0.165720,1.083182,0.039684,-0.134255,0.880970,0.303843,1409
